"","Phy","Valid","abs_lat_native","total.area.introduced","Stratum","Phy_all_underscore","total.area.native","LogArea.native","Name","EFN","Domatia","Seed_Dispersal"
"869","Cryptopone_pseudogigas","Cryptopone.pseudogigas",28.62650058,0,NA,"Cryptopone_pseudogigas",920547.1784,5.964046051,"Cryptopone pseudogigas",0,0,0
"870","Cryptopone_recticlypea","Cryptopone.recticlypea",25.18120058,0,NA,"Cryptopone_recticlypea",383386.3812,5.583636682,"Cryptopone recticlypea",0,0,0
"871","Cryptopone_sauteri","Cryptopone.sauteri",31.95260058,0,NA,"Cryptopone_sauteri",1806166.527,6.256757789,"Cryptopone sauteri",0,0,0
"872","Cryptopone_subterranea","Cryptopone.subterranea",32.94000058,0,NA,"Cryptopone_subterranea",159671.4654,5.203227311,"Cryptopone subterranea",0,0,0
"873","Cryptopone_tengu","Cryptopone.tengu",27.43760058,0,NA,"Cryptopone_tengu",4523.500798,3.655474671,"Cryptopone tengu",0,0,0
"874","Cryptopone_testacea","Cryptopone.testacea",2.25114942,2978.330857,"Hypogaeic","Cryptopone_testacea",3627279.042,6.559580967,"Cryptopone testacea",0,0,0
"875","Cyatta_abscondita","Cyatta.abscondita",15.46919942,0,NA,"Cyatta_abscondita",3551311.696,6.550388792,"Cyatta abscondita",0,0,0
"876","Cylindromyrmex_longiceps","Cylindromyrmex.longiceps",16.92294942,0,NA,"Cylindromyrmex_longiceps",808206.1849,5.90752217,"Cylindromyrmex longiceps",0,0,0
"877","Cylindromyrmex_whymperi","Cylindromyrmex.whymperi",2.53999942,7801.23693,"Epigaeic & Hypogaeic","Cylindromyrmex_whymperi",2970831.511,6.472878022,"Cylindromyrmex whymperi",0,0,0
"878","Cyphomyrmex_bicornis","Cyphomyrmex.bicornis",12.55734942,0,NA,"Cyphomyrmex_bicornis",403193.4109,5.605513426,"Cyphomyrmex bicornis",0,0,0
"879","Cyphomyrmex_cornutus","Cyphomyrmex.cornutus",2.07330058,0,NA,"Cyphomyrmex_cornutus",1596659.315,6.203212259,"Cyphomyrmex cornutus",0,0,0
"880","Cyphomyrmex_costatus","Cyphomyrmex.costatus",2.06180058,0,NA,"Cyphomyrmex_costatus",6214832.529,6.79342943,"Cyphomyrmex costatus",0,0,0
"881","Cyphomyrmex_foxi","Cyphomyrmex.foxi",18.10955058,0,NA,"Cyphomyrmex_foxi",11008.7673,4.041738692,"Cyphomyrmex foxi",0,0,0
"882","Cyphomyrmex_longiscapus","Cyphomyrmex.longiscapus",5.77405058,0,NA,"Cyphomyrmex_longiscapus",313362.8994,5.496047577,"Cyphomyrmex longiscapus",0,0,0
"883","Cyphomyrmex_major","Cyphomyrmex.major",3.03749942,0,NA,"Cyphomyrmex_major",5878966.148,6.769300959,"Cyphomyrmex major",0,0,1
"884","Cyphomyrmex_minutus","Cyphomyrmex.minutus",6.32110058,0,NA,"Cyphomyrmex_minutus",13524146.56,7.131109868,"Cyphomyrmex minutus",0,0,0
"885","Cyphomyrmex_muelleri","Cyphomyrmex.muelleri",5.00790058,0,NA,"Cyphomyrmex_muelleri",1639291.226,6.214656114,"Cyphomyrmex muelleri",0,0,0
"886","Cyphomyrmex_rimosus","Cyphomyrmex.rimosus",3.63175058,1910347.325,"Epigaeic","Cyphomyrmex_rimosus",15504768.12,7.190465276,"Cyphomyrmex rimosus",0,0,1
"887","Cyphomyrmex_salvini","Cyphomyrmex.salvini",2.11834942,25.00536106,"Epigaeic","Cyphomyrmex_salvini",5896563.839,6.770599005,"Cyphomyrmex salvini",0,0,0
"888","Cyphomyrmex_transversus","Cyphomyrmex.transversus",0.47565058,0,NA,"Cyphomyrmex_transversus",10588472.92,7.02483333,"Cyphomyrmex transversus",0,0,0
"889","Cyphomyrmex_wheeleri","Cyphomyrmex.wheeleri",29.57500058,0,NA,"Cyphomyrmex_wheeleri",2751933.034,6.439637862,"Cyphomyrmex wheeleri",0,0,0
"890","Dacatria_templaris","Dacatria.templaris",23.51980058,0,NA,"Dacatria_templaris",870150.5352,5.939594392,"Dacatria templaris",0,0,0
"891","Daceton_armigerum","Daceton.armigerum",2.07624942,0,NA,"Daceton_armigerum",9659087.705,6.98493611,"Daceton armigerum",0,0,0
"892","Daceton_boltoni","Daceton.boltoni",8.05974942,0,NA,"Daceton_boltoni",3761045.193,6.575308552,"Daceton boltoni",0,0,0
"893","Diacamma_australe","Diacamma.australe",14.05044942,0,NA,"Diacamma_australe",3878811.582,6.588698684,"Diacamma australe",0,0,0
"894","Diacamma_ceylonense","Diacamma.ceylonense",14.64785058,0,NA,"Diacamma_ceylonense",1068095.297,6.028610003,"Diacamma ceylonense",0,0,0
"895","Diacamma_colosseense","Diacamma.colosseense",19.22294942,0,NA,"Diacamma_colosseense",1728607.828,6.237696475,"Diacamma colosseense",0,0,0
"896","Diacamma_cyaneiventre","Diacamma.cyaneiventre",16.54450058,0,NA,"Diacamma_cyaneiventre",514629.1349,5.711494369,"Diacamma cyaneiventre",0,0,0
"897","Diacamma_indicum","Diacamma.indicum",18.37895058,244186.791,"Epigaeic","Diacamma_indicum",604410.3076,5.781331862,"Diacamma indicum",0,0,0
"898","Diacamma_intricatum","Diacamma.intricatum",7.24980058,0,NA,"Diacamma_intricatum",1707518.617,6.232365448,"Diacamma intricatum",0,0,0
"899","Diacamma_pallidum","Diacamma.pallidum",19.07745058,0,NA,"Diacamma_pallidum",669027.0314,5.825443665,"Diacamma pallidum",0,0,0
"900","Diacamma_rugosum","Diacamma.rugosum",0.83480058,285129.9901,"Epigaeic","Diacamma_rugosum",9252048.129,6.966237883,"Diacamma rugosum",0,0,1
"901","Diacamma_scalpratum","Diacamma.scalpratum",22.67865058,0,NA,"Diacamma_scalpratum",2296293.055,6.361027312,"Diacamma scalpratum",0,0,0
"902","Diacamma_vagans","Diacamma.vagans",9.63415058,329567.0617,"Epigaeic","Diacamma_vagans",4931281.442,6.69295979,"Diacamma vagans",0,0,0
"903","Diaphoromyrma_sofiae","Diaphoromyrma.sofiae",13.42824942,0,NA,"Diaphoromyrma_sofiae",560063.2996,5.748237115,"Diaphoromyrma sofiae",0,0,0
"904","Dicroaspis_cryptocera","Dicroaspis.cryptocera",0.21670058,0,NA,"Dicroaspis_cryptocera",3238226.654,6.510307243,"Dicroaspis cryptocera",0,0,0
"905","Dicroaspis_laevidens","Dicroaspis.laevidens",2.77060058,0,NA,"Dicroaspis_laevidens",3945652.358,6.596118818,"Dicroaspis laevidens",0,0,0
"906","Dilobocondyla_cataulacoidea","Dilobocondyla.cataulacoidea",14.05044942,0,NA,"Dilobocondyla_cataulacoidea",2530435.409,6.403195256,"Dilobocondyla cataulacoidea",0,0,0
"907","Dilobocondyla_didita","Dilobocondyla.didita",7.87300058,0,NA,"Dilobocondyla_didita",66298.46513,4.821503474,"Dilobocondyla didita",0,0,0
"908","Dilobocondyla_eguchii","Dilobocondyla.eguchii",15.89620058,0,NA,"Dilobocondyla_eguchii",326033.7914,5.513262614,"Dilobocondyla eguchii",0,0,0
"909","Dilobocondyla_fouqueti","Dilobocondyla.fouqueti",22.47315058,0,NA,"Dilobocondyla_fouqueti",2893138.509,6.461369226,"Dilobocondyla fouqueti",0,0,0
"910","Dinoponera_australis","Dinoponera.australis",17.50459942,0,NA,"Dinoponera_australis",6157718.167,6.789419808,"Dinoponera australis",0,0,0
"911","Dinoponera_gigantea","Dinoponera.gigantea",12.60434942,0,NA,"Dinoponera_gigantea",8927568.237,6.950733178,"Dinoponera gigantea",0,0,0
"912","Dinoponera_hispida","Dinoponera.hispida",3.61334942,0,NA,"Dinoponera_hispida",1234722.843,6.091569483,"Dinoponera hispida",0,0,0
"913","Dinoponera_longipes","Dinoponera.longipes",3.56749942,0,NA,"Dinoponera_longipes",5050540.695,6.703337875,"Dinoponera longipes",0,0,0
"914","Dinoponera_lucida","Dinoponera.lucida",11.54294942,0,NA,"Dinoponera_lucida",3909851.239,6.592160234,"Dinoponera lucida",0,0,0
"915","Dinoponera_quadriceps","Dinoponera.quadriceps",15.56319942,0,NA,"Dinoponera_quadriceps",6444788.162,6.809208647,"Dinoponera quadriceps",0,0,1
"916","Dinoponera_snellingi","Dinoponera.snellingi",20.61919942,0,NA,"Dinoponera_snellingi",355891.7574,5.55131793,"Dinoponera snellingi",0,0,0
"917","Discothyrea_antarctica","Discothyrea.antarctica",43.36294942,0,NA,"Discothyrea_antarctica",268475.548,5.428904738,"Discothyrea antarctica",0,0,0
"918","Discothyrea_berlita","Discothyrea.berlita",20.52404942,0,NA,"Discothyrea_berlita",4576.449391,3.660528664,"Discothyrea berlita",0,0,0
"919","Discothyrea_bidens","Discothyrea.bidens",24.21129942,0,NA,"Discothyrea_bidens",3802518.066,6.580071286,"Discothyrea bidens",0,0,0
"920","Discothyrea_bryanti","Discothyrea.bryanti",6.16775058,0,NA,"Discothyrea_bryanti",781591.4618,5.892979806,"Discothyrea bryanti",0,0,0
"921","Discothyrea_isthmica","Discothyrea.isthmica",6.56885058,0,NA,"Discothyrea_isthmica",987051.7385,5.994339918,"Discothyrea isthmica",0,0,0
"922","Discothyrea_kamiteta","Discothyrea.kamiteta",19.26915058,0,NA,"Discothyrea_kamiteta",922207.8334,5.964828807,"Discothyrea kamiteta",0,0,0
"923","Discothyrea_mixta","Discothyrea.mixta",11.79589942,0,NA,"Discothyrea_mixta",9432610.011,6.974631879,"Discothyrea mixta",0,0,0
"924","Discothyrea_oculata","Discothyrea.oculata",16.53914942,0,NA,"Discothyrea_oculata",8764058.059,6.942705246,"Discothyrea oculata",0,1,0
"925","Discothyrea_remingtoni","Discothyrea.remingtoni",20.90184942,0,NA,"Discothyrea_remingtoni",17066.06439,4.23213338,"Discothyrea remingtoni",0,0,0
"926","Discothyrea_sauteri","Discothyrea.sauteri",31.33490058,0,NA,"Discothyrea_sauteri",1024307.157,6.010430207,"Discothyrea sauteri",0,0,0
"927","Discothyrea_sringerensis","Discothyrea.sringerensis",13.36155058,0,NA,"Discothyrea_sringerensis",232288.9791,5.366028605,"Discothyrea sringerensis",0,0,0
"928","Discothyrea_testacea","Discothyrea.testacea",21.20915058,0,NA,"Discothyrea_testacea",2487001.695,6.395676081,"Discothyrea testacea",0,0,0
"929","Discothyrea_velutina","Discothyrea.velutina",19.22294942,0,NA,"Discothyrea_velutina",1728607.828,6.237696475,"Discothyrea velutina",0,0,0
"930","Doleromyrma_darwiniana","Doleromyrma.darwiniana",26.43699942,268475.548,"Epigaeic","Doleromyrma_darwiniana",3561386.926,6.55161916,"Doleromyrma darwiniana",0,0,1
"931","Dolichoderus_abruptus","Dolichoderus.abruptus",5.20599942,0,NA,"Dolichoderus_abruptus",8440647.486,6.926375763,"Dolichoderus abruptus",0,0,0
"932","Dolichoderus_affinis","Dolichoderus.affinis",13.87470058,0,NA,"Dolichoderus_affinis",6506150.64,6.813324114,"Dolichoderus affinis",0,0,0
"933","Dolichoderus_bidens","Dolichoderus.bidens",3.98014942,0,NA,"Dolichoderus_bidens",9946075.074,6.997651733,"Dolichoderus bidens",1,0,0
"934","Dolichoderus_bispinosus","Dolichoderus.bispinosus",0.84284942,0,NA,"Dolichoderus_bispinosus",13693840.98,7.13652528,"Dolichoderus bispinosus",1,0,0
"935","Dolichoderus_carbonarius","Dolichoderus.carbonarius",3.95635058,0,NA,"Dolichoderus_carbonarius",132314.5167,5.121607495,"Dolichoderus carbonarius",0,0,0
"936","Dolichoderus_cuspidatus","Dolichoderus.cuspidatus",7.24980058,0,NA,"Dolichoderus_cuspidatus",1839833.134,6.264778436,"Dolichoderus cuspidatus",0,0,0
"937","Dolichoderus_debilis","Dolichoderus.debilis",2.07624942,0,NA,"Dolichoderus_debilis",8702811.631,6.939659583,"Dolichoderus debilis",0,0,0
"938","Dolichoderus_decollatus","Dolichoderus.decollatus",2.07624942,0,NA,"Dolichoderus_decollatus",10150880.01,7.006503694,"Dolichoderus decollatus",0,0,0
"939","Dolichoderus_diversus","Dolichoderus.diversus",2.55809942,0,NA,"Dolichoderus_diversus",14001264.38,7.146167256,"Dolichoderus diversus",0,0,0
"940","Dolichoderus_flatidorsus","Dolichoderus.flatidorsus",28.38275058,0,NA,"Dolichoderus_flatidorsus",2121762.694,6.326696809,"Dolichoderus flatidorsus",0,0,0
"941","Dolichoderus_furcifer","Dolichoderus.furcifer",0.02084942,0,NA,"Dolichoderus_furcifer",460524.5589,5.663252795,"Dolichoderus furcifer",0,0,0
"942","Dolichoderus_gagates","Dolichoderus.gagates",5.20599942,0,NA,"Dolichoderus_gagates",5172170.553,6.713672837,"Dolichoderus gagates",0,0,0
"943","Dolichoderus_lugens","Dolichoderus.lugens",0.06819942,0,NA,"Dolichoderus_lugens",7256868.033,6.860749225,"Dolichoderus lugens",0,0,0
"944","Dolichoderus_lutosus","Dolichoderus.lutosus",4.92189942,35607.34397,"Arboreal & Epigaeic","Dolichoderus_lutosus",14496824.14,7.161272871,"Dolichoderus lutosus",0,0,0
"945","Dolichoderus_mariae","Dolichoderus.mariae",43.56595058,0,NA,"Dolichoderus_mariae",5661401.954,6.75292399,"Dolichoderus mariae",0,0,0
"946","Dolichoderus_patens","Dolichoderus.patens",0.69279942,0,NA,"Dolichoderus_patens",1001901.636,6.000825086,"Dolichoderus patens",0,0,0
"947","Dolichoderus_pilosus","Dolichoderus.pilosus",26.74990058,0,NA,"Dolichoderus_pilosus",598149.6791,5.776809874,"Dolichoderus pilosus",0,0,0
"948","Dolichoderus_plagiatus","Dolichoderus.plagiatus",42.89400058,0,NA,"Dolichoderus_plagiatus",7269884.052,6.861527484,"Dolichoderus plagiatus",0,0,0
"949","Dolichoderus_pustulatus","Dolichoderus.pustulatus",43.56595058,0,NA,"Dolichoderus_pustulatus",7283042.881,6.862312867,"Dolichoderus pustulatus",0,0,0
"950","Dolichoderus_quadridenticulatus","Dolichoderus.quadridenticulatus",3.28319942,0,NA,"Dolichoderus_quadridenticulatus",10747843.24,7.031321323,"Dolichoderus quadridenticulatus",0,0,0
"951","Dolichoderus_quadripunctatus","Dolichoderus.quadripunctatus",46.57955058,16654.44205,"Arboreal & Epigaeic","Dolichoderus_quadripunctatus",17561384.08,7.244558741,"Dolichoderus quadripunctatus",0,0,0
"952","Dolichoderus_sagmanotus","Dolichoderus.sagmanotus",25.05985058,0,NA,"Dolichoderus_sagmanotus",619850.8852,5.792287226,"Dolichoderus sagmanotus",0,0,0
"953","Dolichoderus_shattucki","Dolichoderus.shattucki",2.30825058,0,NA,"Dolichoderus_shattucki",376663.9195,5.575954021,"Dolichoderus shattucki",0,0,0
"954","Dolichoderus_squamanodus","Dolichoderus.squamanodus",25.18120058,0,NA,"Dolichoderus_squamanodus",383386.3812,5.583636682,"Dolichoderus squamanodus",0,0,0
"955","Dolichoderus_sulcaticeps","Dolichoderus.sulcaticeps",9.88330058,0,NA,"Dolichoderus_sulcaticeps",2697258.01,6.430922492,"Dolichoderus sulcaticeps",0,0,0
"956","Dolichoderus_sundari","Dolichoderus.sundari",22.52510058,0,NA,"Dolichoderus_sundari",417315.5909,5.62046461,"Dolichoderus sundari",0,0,0
"957","Dolichoderus_taprobanae","Dolichoderus.taprobanae",15.20025058,0,NA,"Dolichoderus_taprobanae",5272957.89,6.722054303,"Dolichoderus taprobanae",0,0,0
"958","Dolichoderus_thoracicus","Dolichoderus.thoracicus",11.83010058,1480341.916,"Arboreal & Epigaeic","Dolichoderus_thoracicus",7302974.041,6.863499757,"Dolichoderus thoracicus",1,0,0
"959","Dolichoderus_tuberifer","Dolichoderus.tuberifer",7.24980058,0,NA,"Dolichoderus_tuberifer",1839833.134,6.264778436,"Dolichoderus tuberifer",0,0,0
"960","Dolichoderus_utriensis","Dolichoderus.utriensis",6.33685058,0,NA,"Dolichoderus_utriensis",46107.7106,4.663773559,"Dolichoderus utriensis",0,0,0
"961","Dolopomyrmex_pilatus","Dolopomyrmex.pilatus",36.66625058,0,NA,"Dolopomyrmex_pilatus",1017163.39,6.007390721,"Dolopomyrmex pilatus",0,0,0
"962","Dorylus_affinis","Dorylus.affinis",4.04340058,0,NA,"Dorylus_affinis",19029438.12,7.279425965,"Dorylus affinis",0,0,0
"963","Dorylus_brevipennis","Dorylus.brevipennis",12.36879942,0,NA,"Dorylus_brevipennis",7987497.003,6.902410708,"Dorylus brevipennis",0,0,0
"964","Dorylus_fulvus","Dorylus.fulvus",0.39419942,799433.1067,"Epigaeic & Hypogaeic","Dorylus_fulvus",23435345.82,7.369871366,"Dorylus fulvus",0,0,0
"965","Dorylus_gribodoi","Dorylus.gribodoi",0.21670058,0,NA,"Dorylus_gribodoi",5695031.436,6.755496126,"Dorylus gribodoi",0,0,0
"966","Dorylus_helvolus","Dorylus.helvolus",0.06245058,0,NA,"Dorylus_helvolus",11378635.3,7.056090178,"Dorylus helvolus",0,0,0
"967","Dorylus_kohli","Dorylus.kohli",20.79925058,0,NA,"Dorylus_kohli",7403199.185,6.869419434,"Dorylus kohli",0,0,0
"968","Dorylus_labiatus","Dorylus.labiatus",16.68035058,0,NA,"Dorylus_labiatus",5927313.348,6.772857887,"Dorylus labiatus",0,0,0
"969","Dorylus_laevigatus","Dorylus.laevigatus",11.06250058,0,NA,"Dorylus_laevigatus",3959476.501,6.59763777,"Dorylus laevigatus",0,0,1
"970","Dorylus_mayri","Dorylus.mayri",7.36965058,0,NA,"Dorylus_mayri",464295.6281,5.666794594,"Dorylus mayri",0,0,0
"971","Dorylus_nigricans","Dorylus.nigricans",0.93004942,0,NA,"Dorylus_nigricans",15990484.16,7.203861614,"Dorylus nigricans",0,0,0
"972","Dorylus_orientalis","Dorylus.orientalis",13.87470058,0,NA,"Dorylus_orientalis",9972395.046,6.998799474,"Dorylus orientalis",0,0,0
"973","Dorylus_rufescens","Dorylus.rufescens",2.07354942,0,NA,"Dorylus_rufescens",5587100.161,6.747186457,"Dorylus rufescens",0,0,0
"974","Dorylus_termitarius","Dorylus.termitarius",4.03834942,0,NA,"Dorylus_termitarius",2326848.226,6.366768056,"Dorylus termitarius",0,0,0
"975","Dorylus_wilverthi","Dorylus.wilverthi",20.79925058,0,NA,"Dorylus_wilverthi",5909375.686,6.771541601,"Dorylus wilverthi",0,0,0
"976","Dorymyrmex_amazonicus","Dorymyrmex.amazonicus",2.01829942,0,NA,"Dorymyrmex_amazonicus",110989.3312,5.045281234,"Dorymyrmex amazonicus",0,0,0
"977","Dorymyrmex_antarcticus","Dorymyrmex.antarcticus",36.743752,0,NA,"Dorymyrmex_antarcticus",1749713.221,6.242966873,"Dorymyrmex antarcticus",0,0,0
"978","Dorymyrmex_bicolor","Dorymyrmex.bicolor",0.47565058,0,NA,"Dorymyrmex_bicolor",6660796.198,6.823526146,"Dorymyrmex bicolor",0,0,1
"979","Dorymyrmex_biconis","Dorymyrmex.biconis",4.39309942,0,NA,"Dorymyrmex_biconis",4639868.724,6.666505693,"Dorymyrmex biconis",0,0,0
"980","Dorymyrmex_breviscapis","Dorymyrmex.breviscapis",33.89044942,0,NA,"Dorymyrmex_breviscapis",1896434.269,6.277937794,"Dorymyrmex breviscapis",0,0,0
"981","Dorymyrmex_brunneus","Dorymyrmex.brunneus",0.02434942,0,NA,"Dorymyrmex_brunneus",12738627.06,7.105122623,"Dorymyrmex brunneus",0,0,1
"982","Dorymyrmex_bureni","Dorymyrmex.bureni",10.08010058,0,NA,"Dorymyrmex_bureni",3056772.841,6.485263166,"Dorymyrmex bureni",0,0,1
"983","Dorymyrmex_exsanguis","Dorymyrmex.exsanguis",27.83974942,0,NA,"Dorymyrmex_exsanguis",3619433.121,6.558640556,"Dorymyrmex exsanguis",0,0,0
"984","Dorymyrmex_flavus","Dorymyrmex.flavus",10.70590058,0,NA,"Dorymyrmex_flavus",9081938.362,6.95817855,"Dorymyrmex flavus",0,0,0
"985","Dorymyrmex_goetschi","Dorymyrmex.goetschi",28.5631985,0,NA,"Dorymyrmex_goetschi",446176.1604,5.649506362,"Dorymyrmex goetschi",0,0,0
"986","Dorymyrmex_insanus","Dorymyrmex.insanus",10.70735058,0,NA,"Dorymyrmex_insanus",11195032.35,7.049025353,"Dorymyrmex insanus",0,0,1
"987","Dorymyrmex_pyramicus","Dorymyrmex.pyramicus",3.71095058,0,NA,"Dorymyrmex_pyramicus",24408611.87,7.387543082,"Dorymyrmex pyramicus",0,0,0
"988","Dorymyrmex_reginicula","Dorymyrmex.reginicula",32.76915058,0,NA,"Dorymyrmex_reginicula",864866.7243,5.936949188,"Dorymyrmex reginicula",0,0,0
"989","Dorymyrmex_smithi","Dorymyrmex.smithi",31.37300058,0,NA,"Dorymyrmex_smithi",4838204.88,6.684684255,"Dorymyrmex smithi",0,0,0
"990","Dorymyrmex_thoracicus","Dorymyrmex.thoracicus",1.33570058,0,NA,"Dorymyrmex_thoracicus",9352354.809,6.970920975,"Dorymyrmex thoracicus",0,0,1
"991","Dorymyrmex_tuberosus","Dorymyrmex.tuberosus",8.26540058,0,NA,"Dorymyrmex_tuberosus",56653.75994,4.753228738,"Dorymyrmex tuberosus",0,0,0
"992","Dorymyrmex_wolffhuegeli","Dorymyrmex.wolffhuegeli",31.03039942,0,NA,"Dorymyrmex_wolffhuegeli",3208468.039,6.506297717,"Dorymyrmex wolffhuegeli",0,0,0
"993","Dorymyrmex_xerophylus","Dorymyrmex.xerophylus",10.72025058,0,NA,"Dorymyrmex_xerophylus",43378.45525,4.637274082,"Dorymyrmex xerophylus",0,0,0
"994","Echinopla_cherapunjiensis","Echinopla.cherapunjiensis",18.86675058,0,NA,"Echinopla_cherapunjiensis",2891181.811,6.461075403,"Echinopla cherapunjiensis",0,0,0
"995","Echinopla_lineata","Echinopla.lineata",12.25375058,0,NA,"Echinopla_lineata",4874243.442,6.687907216,"Echinopla lineata",0,0,0
"996","Echinopla_melanarctos","Echinopla.melanarctos",7.24980058,0,NA,"Echinopla_melanarctos",1845904.137,6.266209143,"Echinopla melanarctos",0,0,0
"997","Echinopla_mistura","Echinopla.mistura",2.86114942,0,NA,"Echinopla_mistura",77393.12025,4.888702356,"Echinopla mistura",0,0,0
"998","Echinopla_pallipes","Echinopla.pallipes",6.79150058,0,NA,"Echinopla_pallipes",2323481.081,6.366139141,"Echinopla pallipes",0,0,0
"999","Echinopla_turneri","Echinopla.turneri",19.22294942,0,NA,"Echinopla_turneri",1728607.828,6.237696475,"Echinopla turneri",0,0,0
"1000","Eciton_burchellii","Eciton.burchellii",6.68989942,0,NA,"Eciton_burchellii",15010482.85,7.176394663,"Eciton burchellii",0,0,0
