Species,fixer,num_introduced,total_area_introduced,total_area_native,lat_native,abs_lat_native,annual,uses_num_uses
Ormosia_hosiei,1,0,0,2.05E+12,31.85273476,31.85273476,0,0
Ormosia_krugii,1,0,0,87369927785,17.19296761,17.19296761,0,0
Ormosia_macrocalyx,1,0,0,2.54E+11,11.00127451,11.00127451,0,0
Ormosia_melanocarpa,1,0,0,NA,NA,NA,0,0
Ormosia_monosperma,1,3,1.15E+11,9.20E+11,13.31996981,13.31996981,0,0
Ormosia_nitida,1,0,0,NA,NA,NA,0,0
Ormosia_nobilis,1,0,0,NA,NA,NA,0,0
Ormosia_pachycarpa,1,0,0,4.14E+11,23.18578164,23.18578164,0,0
Ormosia_paraensis,1,0,0,NA,NA,NA,0,0
Ormosia_pinnata,1,0,0,1.29E+12,19.6304442,19.6304442,0,1
Ormosia_semicastrata,1,0,0,1.12E+12,22.80529782,22.80529782,0,0
Ormosia_smithii,0,0,0,NA,NA,NA,0,0
Ormosia_sumatrana,1,0,0,5.05E+12,5.92994035,5.92994035,0,0
Ormosia_xylocarpa,1,0,0,1.68E+12,21.56615163,21.56615163,0,0
Ornithopus_compressus,1,4,1.83E+13,7.57E+12,37.85351828,37.85351828,1,3
Ornithopus_micranthus,1,0,0,NA,NA,NA,1,0
Ornithopus_perpusillus,1,9,9.53E+12,5.53E+12,45.71810203,45.71810203,1,2
Ornithopus_pinnatus,1,5,1.11E+13,5.75E+12,39.18209087,39.18209087,1,0
Ornithopus_sativus,1,13,2.37E+13,3.97E+12,25.8039385,25.8039385,0,3
Orophaca_caespitosa,1,0,0,1.92E+12,42.92251458,42.92251458,0,0
Otholobium_bracteolatum,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Otholobium_candicans,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Otholobium_decumbens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Otholobium_foliosum,1,0,0,5.45E+12,-12.13017074,12.13017074,0,0
Otholobium_fruticans,1,1,4.08E+11,2.67E+12,-25.48651667,25.48651667,0,0
Otholobium_hirtum,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Otholobium_rotundifolium,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Otholobium_sericeum,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Otholobium_striatum,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Otholobium_wilmsii,1,0,0,2.69E+12,-26.02431623,26.02431623,0,0
Otoptera_burchellii,1,0,0,4.44E+12,-23.50241383,23.50241383,0,0
Ottleya_strigosa,1,0,0,3.01E+12,26.70297927,26.70297927,1,0
Ottleya_wrightii,0,0,0,1.17E+12,27.84907127,27.84907127,0,0
Oxylobium_ellipticum,1,0,0,1.10E+12,-37.5996607,37.5996607,0,0
Oxylobium_robustum,1,0,0,2.53E+12,-25.79163463,25.79163463,0,1
Oxylobium_scandens,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Oxyrhynchus_volubilis,1,0,0,9.88E+11,23.04533937,23.04533937,0,1
Oxytropis_anertii,1,0,0,3.39E+11,42.6646277,42.6646277,0,0
Oxytropis_arctica,1,0,0,4.61E+12,57.65008403,57.65008403,0,0
Oxytropis_campanulata,1,0,0,1.16E+13,56.99732133,56.99732133,0,1
Oxytropis_campestris,1,0,0,2.98E+13,53.64333813,53.64333813,0,2
Oxytropis_carpatica,1,0,0,5.49E+11,48.98416152,48.98416152,0,0
Oxytropis_deflexa,1,0,0,3.44E+13,52.88996636,52.88996636,0,2
Oxytropis_glabra,1,0,0,2.38E+13,45.2810286,45.2810286,0,3
Oxytropis_halleri,1,0,0,2.47E+12,46.91574949,46.91574949,0,0
Oxytropis_kansuensis,1,0,0,3.31E+12,30.44105545,30.44105545,0,0
Oxytropis_kubanensis,1,0,0,4.70E+12,51.42250989,51.42250989,0,0
Oxytropis_lambertii,1,0,0,1.76E+13,45.5861914,45.5861914,0,0
Oxytropis_lapponica,1,0,0,1.74E+13,41.32767765,41.32767765,0,2
Oxytropis_leucantha,1,0,0,7.51E+12,57.20484909,57.20484909,0,0
Oxytropis_maydelliana,1,0,0,5.96E+12,55.98878309,55.98878309,0,0
Oxytropis_melanocalyx,1,0,0,3.27E+12,35.05804188,35.05804188,0,0
Oxytropis_mollis,1,0,0,2.61E+12,29.31848205,29.31848205,0,3
Oxytropis_neglecta,1,0,0,1.90E+12,44.16079416,44.16079416,0,0
Oxytropis_oreophila,1,0,0,1.21E+12,37.45547727,37.45547727,0,0
Oxytropis_pilosa,1,0,0,2.36E+13,49.86941703,49.86941703,0,4
Oxytropis_riparia,1,1,1.03E+12,4.63E+12,44.47949911,44.47949911,0,1
Oxytropis_scammaniana,1,0,0,NA,NA,NA,0,0
Oxytropis_sericea,1,0,0,3.42E+12,39.27623486,39.27623486,0,0
Oxytropis_spicata,1,0,0,1.19E+13,56.75602889,56.75602889,0,0
Oxytropis_splendens,1,0,0,1.63E+12,42.94065744,42.94065744,0,0
Oxytropis_thomsonii,1,0,0,1.13E+12,31.712301,31.712301,0,0
Oxytropis_viscida,1,0,0,2.07E+12,41.49776991,41.49776991,0,0
Pachecoa_prismatica,1,0,0,NA,NA,NA,0.123931624,0
Pachyrhizus_ahipa,1,0,0,NA,NA,NA,0,0
Pachyrhizus_erosus,1,55,2.91E+13,1.33E+12,8.73780415,8.73780415,0,7
Pachyrhizus_ferrugineus,1,3,1.16E+11,1.94E+12,14.80443827,14.80443827,0,1
Pachyrhizus_tuberosus,1,11,1.05E+13,3.58E+12,2.09082161,2.09082161,0,2
Paramachaerium_ormosioides,1,0,0,NA,NA,NA,0,0
Parapiptadenia_excelsa,1,0,0,1.79E+11,-24.6384511,24.6384511,0,0
Parapiptadenia_pterosperma,1,0,0,1.24E+12,-17.70056678,17.70056678,0,0
Parapiptadenia_rigida,1,1,2.67E+12,1.51E+12,-27.44343513,27.44343513,0,0
Paraserianthes_lophantha,1,13,1.34E+13,8.37E+12,-10.04267138,10.04267138,0,4
Parkia_biglandulosa,0,10,2.87E+12,8.07E+11,21.61029237,21.61029237,0,2
Parkia_decussata,0,0,0,8.56E+12,-3.42394831,3.42394831,0,0
Parkia_discolor,0,0,0,9.38E+12,-1.82673112,1.82673112,0,1
Parkia_filicoidea,0,0,0,1.40E+13,5.86066294,5.86066294,0,5
Parkia_gigantocarpa,0,0,0,3.15E+12,-0.95922106,0.95922106,0,0
Parkia_igneiflora,0,0,0,1.18E+13,-2.24695083,2.24695083,0,0
Parkia_multijuga,0,0,0,1.11E+13,-6.85472675,6.85472675,0,3
Parkia_nitida,0,0,0,9.51E+12,-4.01830813,4.01830813,0,2
Parkia_panurensis,0,0,0,1.21E+13,-2.19687875,2.19687875,0,2
Parkia_pendula,0,0,0,1.37E+13,-3.36043278,3.36043278,0,1
Parkia_platycephala,0,0,0,8.47E+12,-10.77227947,10.77227947,0,2
Parkia_speciosa,0,0,0,4.40E+12,2.83988351,2.83988351,0,3
Parkia_timoriana,0,6,1.55E+12,6.58E+12,3.6869211,3.6869211,0,6
Parkia_ulei,0,0,0,9.82E+12,-2.26645922,2.26645922,0,0
Parkia_velutina,0,0,0,1.10E+13,-3.31176229,3.31176229,0,0
Parkinsonia_aculeata,0,26,4.25E+13,1.76E+13,10.47457552,10.47457552,0,6
Parkinsonia_africana,0,0,0,4.05E+12,-23.84985133,23.84985133,0,1
Parochetus_communis,1,2,2.68E+11,1.13E+13,14.64779606,14.64779606,0,2
Parryella_filifolia,1,0,0,1.10E+12,36.56705657,36.56705657,0,0
Pearsonia_aristata,1,0,0,3.08E+12,-23.68287979,23.68287979,0,0
Pearsonia_cajanifolia,1,0,0,3.18E+12,-19.23387979,19.23387979,0,0
Pearsonia_grandifolia,1,0,0,3.06E+12,-22.24326179,22.24326179,0,0
Pearsonia_mesopontica,1,0,0,3.90E+11,-19.00000691,19.00000691,0,0
Pearsonia_metallifera,1,0,0,3.90E+11,-19.00000691,19.00000691,0,0
Pearsonia_sessilifolia,1,0,0,3.08E+12,-23.68287979,23.68287979,0,0
Pediomelum_subacaule,1,0,0,3.96E+11,33.60436597,33.60436597,0,0
Peltogyne_angustiflora,0,0,0,NA,NA,NA,0,0
Peltogyne_catingae,0,0,0,1.57E+12,-4.18918209,4.18918209,0,0
Peltogyne_confertiflora,0,0,0,NA,NA,NA,0,0
Peltogyne_excelsa,1,0,0,NA,NA,NA,0,0
Peltogyne_gracilipes,0,0,0,NA,NA,NA,0,0
Peltogyne_paniculata,0,0,0,5.29E+12,0.47161234,0.47161234,0,1
Peltogyne_prancei,0,0,0,NA,NA,NA,0,0
Peltogyne_venosa,0,0,0,4.99E+12,-2.5896768,2.5896768,0,1
Peltophorum_africanum,1,7,4.90E+12,9.68E+12,-18.9588299,18.9588299,0,3
Peltophorum_dasyrrhachis,0,5,1.83E+12,4.29E+12,1.17089556,1.17089556,0,5
Peltophorum_dubium,0,6,3.80E+12,1.18E+13,-24.58551684,24.58551684,0,3
Peltophorum_pterocarpum,0,32,2.00E+13,8.83E+12,2.53227517,2.53227517,0,7
Pentaclethra_macroloba,1,1,390727008.7,7.41E+12,7.52987291,7.52987291,0,4
Periandra_coccinea,1,0,0,NA,NA,NA,0,0
Periandra_mediterranea,1,0,0,9.56E+12,-13.74369646,13.74369646,0,0
Pericopsis_angolensis,1,0,0,6.58E+12,-9.30607622,9.30607622,0,2
Pericopsis_elata,1,1,2.42E+11,4.26E+12,4.3914139,4.3914139,0,1
Pericopsis_mooniana,1,0,0,5.63E+12,1.09008444,1.09008444,0,1
Petalostylis_labicheoides,0,0,0,6.04E+12,-26.38076745,26.38076745,0.063063063,0
Petteria_ramentacea,1,0,0,2.84E+11,42.65139375,42.65139375,0,0
Phaseolus_acutifolius,1,7,1.07E+13,9.79E+11,32.89681885,32.89681885,1,3
Phaseolus_coccineus,1,31,3.74E+13,3.57E+12,30.44236219,30.44236219,0,3
Phaseolus_filiformis,1,0,0,1.77E+12,26.54462355,26.54462355,0,0
Phaseolus_glabellus,1,0,0,NA,NA,NA,0.25,0
Phaseolus_lunatus,1,46,4.08E+13,2.72E+11,9.90592018,9.90592018,0,5
Phaseolus_maculatus,1,0,0,1.36E+12,25.9996614,25.9996614,0,0
Phaseolus_parvulus,1,0,0,6.76E+11,26.746588,26.746588,0,0
Phaseolus_pedicellatus,1,0,0,NA,NA,NA,0.25,0
Phaseolus_polystachios,1,0,0,2.38E+12,37.06489832,37.06489832,0,0
Phaseolus_vulgaris,1,49,4.89E+13,2.93E+12,10.51720157,10.51720157,1,3
Phyllodium_elegans,1,0,0,4.45E+12,14.66950117,14.66950117,0,0
Phyllodium_pulchellum,1,2,4700589798,1.43E+13,8.83878791,8.83878791,0,1
Phyllota_barbata,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Phyllota_phylicoides,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Phyllota_pleurandroides,1,0,0,1.21E+12,-31.4539516,31.4539516,0,0
Phyllota_remota,1,0,0,1.21E+12,-31.4539516,31.4539516,0,0
Pickeringia_montana,0,0,0,4.74E+11,28.18553821,28.18553821,0,0
Piliostigma_malabaricum,0,1,72497769150,NA,NA,NA,0,0
Piptadenia_adiantoides,1,0,0,NA,NA,NA,0,0
Piptadenia_flava,1,0,0,1.94E+11,15.98539898,15.98539898,0,0
Piptadenia_gonoacantha,1,0,0,NA,NA,NA,0,0
Piptadenia_obliqua,1,0,0,6.26E+11,3.32798888,3.32798888,0,0
Piptadenia_paniculata,1,0,0,NA,NA,NA,0,0
Piptadenia_stipulacea,1,0,0,NA,NA,NA,0,0
Piptadenia_viridiflora,1,0,0,NA,NA,NA,0,0
Piptanthus_concolor,1,0,0,2.58E+12,31.80264934,31.80264934,0,0
Piptanthus_nepalensis,1,1,2.31E+11,5.80E+12,26.42720691,26.42720691,0,2
Piscidia_grandifolia,1,0,0,4.36E+11,16.73481603,16.73481603,0,1
Piscidia_piscipula,1,3,2.77E+12,1.11E+12,19.07652737,19.07652737,0,2
Pisum_abyssinicum,1,0,0,1.13E+12,8.62614058,8.62614058,1,0
Pisum_sativum,1,51,7.90E+13,1.23E+13,32.8836943,32.8836943,0,3
Pithecellobium_diversifolium,1,0,0,NA,NA,NA,0,0
Pithecellobium_dulce,1,39,2.58E+13,1.71E+13,8.79750942,8.79750942,0,6
Pithecellobium_lanceolatum,1,0,0,1.28E+11,12.839712,12.839712,0,0
Pithecellobium_platycarpum,1,0,0,NA,NA,NA,0,0
Pithecellobium_unguis-cati,1,12,6.62E+12,2.60E+12,14.23635664,14.23635664,0,2
Plathymenia_foliolosa,1,0,0,2.87E+12,-19.65901789,19.65901789,0,1
Platycyamus_regnellii,1,0,0,6.04E+11,-17.33272236,17.33272236,0,0
Platylobium_formosum,1,0,0,2.83E+12,-34.37660906,34.37660906,0,0
Platylobium_obtusangulum,1,0,0,1.28E+12,-36.69836819,36.69836819,0,0
Platymiscium_floribundum,1,0,0,NA,NA,NA,0,0
Platymiscium_pinnatum,1,1,66288514196,NA,NA,NA,0,0
Platymiscium_stipulare,1,0,0,NA,NA,NA,0,0
Platymiscium_trinitatis,1,0,0,4.16E+12,2.12071606,2.12071606,0,0
Platypodium_elegans,1,0,0,74530640236,8.50542914,8.50542914,0,0
Podalyria_biflora,1,1,2055545262,2.67E+12,-25.48651667,25.48651667,0,0
Podalyria_burchellii,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Podalyria_calyptrata,1,1,2.67E+12,2.67E+12,-25.48651667,25.48651667,0,1
Podalyria_canescens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Podalyria_cordata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Podalyria_glauca,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Podalyria_myrtillifolia,1,1,2055545262,2.67E+12,-25.48651667,25.48651667,0,0
Podalyria_sericea,1,2,1.17E+11,2.67E+12,-25.48651667,25.48651667,0,1
Podalyria_velutina,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Podolobium_ilicifolium,1,0,0,2.76E+12,-26.80239184,26.80239184,0,0
Poecilanthe_amazonica,1,0,0,NA,NA,NA,0,0
Poecilanthe_falcata,1,0,0,NA,NA,NA,0,0
Poecilanthe_hostmannii,1,0,0,NA,NA,NA,0,0
Poecilanthe_parviflora,1,0,0,1.14E+13,-25.26021124,25.26021124,0,0
Poecilanthe_ulei,1,0,0,NA,NA,NA,0,0
Poiretia_punctata,1,0,0,2.38E+11,17.2299188,17.2299188,0.123931624,0
Poitea_punicea,1,0,0,9245955548,18.2209154,18.2209154,0,0
Pongamia_pinnata,1,9,8.04E+12,2.05E+13,8.73842123,8.73842123,0,9
Priestleya_hirsuta,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Priestleya_tomentosa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Priestleya_vestita,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Prosopis_affinis,1,0,0,3.22E+12,-24.09512864,24.09512864,0,1
Prosopis_africana,1,0,0,1.42E+13,16.99333532,16.99333532,0,2
Prosopis_alba,1,3,3.43E+12,5.56E+12,-24.81750032,24.81750032,0,0
Prosopis_articulata,1,0,0,3.61E+11,26.71389106,26.71389106,0,0
Prosopis_chilensis,1,6,3.83E+12,5.90E+12,-24.29459874,24.29459874,0,5
Prosopis_cineraria,1,2,2.25E+12,8.10E+12,25.71605681,25.71605681,0,8
Prosopis_farcta,1,0,0,1.84E+13,28.42189843,28.42189843,0,7
Prosopis_ferox,1,0,0,NA,NA,NA,0,0
Prosopis_flexuosa,1,0,0,3.53E+12,-35.92185421,35.92185421,0,3
Prosopis_glandulosa,1,13,2.34E+13,2.67E+12,27.34254024,27.34254024,0,4
Prosopis_juliflora,1,31,2.91E+13,1.45E+13,18.92656963,18.92656963,0,3
Prosopis_kuntzei,1,0,0,4.27E+12,-26.94705186,26.94705186,0,1
Prosopis_laevigata,1,0,0,3.42E+12,6.63149697,6.63149697,0,2
Prosopis_nigra,1,0,0,4.44E+12,-28.89789088,28.89789088,0,1
Prosopis_pallida,1,4,1.08E+13,4.05E+11,-6.66875068,6.66875068,0,4
Prosopis_pubescens,1,2,2.86E+12,2.21E+12,35.25893632,35.25893632,0,0
Prosopis_ruscifolia,1,0,0,1.27E+13,-18.11914263,18.11914263,0,3
Prosopis_tamarugo,1,0,0,57065627652,-19.70296898,19.70296898,0,0
Prosopis_velutina,1,2,3.47E+12,1.37E+12,27.77214475,27.77214475,0,0
Pseudarthria_hookeri,1,1,2055545262,2.06E+13,-7.31950538,7.31950538,0,1
Pseudarthria_viscida,1,1,2055545262,4.21E+12,6.51439203,6.51439203,0,1
Pseudeminia_comosa,1,0,0,2.99E+12,-12.99390002,12.99390002,0,0
Pseudopiptadenia_contorta,1,0,0,1.54E+12,-14.55383925,14.55383925,0,0
Pseudopiptadenia_psilostachya,1,0,0,5.89E+12,-2.04293461,2.04293461,0,0
Pseudovigna_argentea,1,2,3.92E+11,2.72E+12,1.5971019,1.5971019,0,0
Psophocarpus_lancifolius,1,0,0,7.44E+12,3.11904833,3.11904833,0,1
Psophocarpus_lukafuensis,1,0,0,3.08E+12,-5.50612027,5.50612027,0,0
Psophocarpus_palustris,1,0,0,7.13E+12,11.11769256,11.11769256,0,0
Psophocarpus_scandens,1,5,3.37E+12,1.27E+13,-4.90145755,4.90145755,0,3
Psophocarpus_tetragonolobus,1,22,2.66E+13,1.05E+12,-2.59999035,2.59999035,0,4
Psoralea_aculeata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_adscendens,1,0,0,2.08E+12,-36.84160801,36.84160801,0,0
Psoralea_affinis,1,0,0,2.72E+12,-27.20987925,27.20987925,0,0
Psoralea_alata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_aphylla,1,1,1.30E+11,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_asarina,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_ensifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_eriantha,1,0,0,3.31E+12,-29.03138252,29.03138252,0,0
Psoralea_imbricata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_laxa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_martinii,1,0,0,3.88E+12,-23.4204532,23.4204532,0,0
Psoralea_monophylla,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_oligophylla,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_parva,1,0,0,2.01E+12,-31.74043124,31.74043124,0,0
Psoralea_patens,1,0,0,7.62E+12,-25.55398159,25.55398159,0,0
Psoralea_pinnata,1,6,7.53E+12,3.46E+12,-21.3733595,21.3733595,0,3
Psoralea_repens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_restioides,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psoralea_tenax,1,0,0,2.76E+12,-26.80239184,26.80239184,0,0
Psoralea_verrucosa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Psorothamnus_arborescens,0,0,0,9.14E+11,38.42002523,38.42002523,0,0
Psorothamnus_emoryi,1,0,0,7.68E+11,27.58193304,27.58193304,0,0
Psorothamnus_fremontii,0,0,0,1.21E+12,37.45547727,37.45547727,0,0
Psorothamnus_schottii,1,0,0,7.02E+11,36.03278011,36.03278011,0,0
Psorothamnus_scoparius,1,0,0,1.29E+12,32.86823684,32.86823684,0,0
Psorothamnus_spinosus,1,0,0,2.95E+12,30.48892593,30.48892593,0,0
Pterocarpus_acapulcensis,1,0,0,NA,NA,NA,0,0
Pterocarpus_amazonum,0,0,0,8.07E+12,-3.68938672,3.68938672,0,0
Pterocarpus_angolensis,1,0,0,9.54E+12,-17.91326592,17.91326592,0,3
Pterocarpus_antunesii,1,0,0,2.80E+12,-15.58539089,15.58539089,0,1
Pterocarpus_brenanii,1,0,0,7.52E+11,-13.45307891,13.45307891,0,0
Pterocarpus_echinatus,1,1,613976683,NA,NA,NA,0,0
Pterocarpus_indicus,1,14,5.36E+12,7.39E+12,4.25613314,4.25613314,0,3
Pterocarpus_macrocarpus,1,4,8.04E+12,4.59E+12,19.7136982,19.7136982,0,2
Pterocarpus_marsupium,1,2,6.29E+11,5.24E+12,20.50121953,20.50121953,0,3
Pterocarpus_officinalis,1,0,0,4.79E+12,5.78049149,5.78049149,0,0
Pterocarpus_osun,1,0,0,4.33E+12,1.00510765,1.00510765,0,1
Pterocarpus_rohrii,1,0,0,1.44E+13,2.23793588,2.23793588,0,2
Pterocarpus_rotundifolius,1,0,0,9.82E+12,-17.97922925,17.97922925,0,2
Pterocarpus_santalinoides,0,0,0,1.22E+13,-1.15147825,1.15147825,0,3
Pterocarpus_santalinus,1,2,1.02E+11,3.31E+12,18.42824841,18.42824841,0,2
Pterocarpus_soyauxii,1,0,0,5.84E+12,0.26381152,0.26381152,0,3
Pterodon_abruptus,0,0,0,8.12E+11,-10.91822043,10.91822043,0,0
Pterodon_emarginatus,0,0,0,4.66E+12,-3.96193951,3.96193951,0,4
Pterogyne_nitens,0,1,8.24E+11,1.05E+13,-18.33684594,18.33684594,0,2
Pterolobium_stellatum,0,0,0,1.29E+13,-3.23047737,3.23047737,0,0
Ptycholobium_biflorum,1,0,0,5.29E+12,-21.57866224,21.57866224,0,0
Ptycholobium_contortum,1,0,0,3.64E+12,-23.20152251,23.20152251,0,0
Ptycholobium_plicatum,1,0,0,8.12E+12,2.75053485,2.75053485,0,0
Pueraria_montana,1,11,4.68E+12,9.76E+12,1.22280551,1.22280551,0,7
Pueraria_phaseoloides,1,25,1.67E+13,8.37E+12,7.92125254,7.92125254,0,6
Pueraria_stricta,1,0,0,1.79E+12,20.19012656,20.19012656,0,0
Pueraria_tuberosa,1,0,0,6.56E+12,25.68613222,25.68613222,0,5
Pueraria_wallichii,1,0,0,1.45E+12,26.10025842,26.10025842,0,2
Pultenaea_acerosa,1,0,0,1.21E+12,-31.4539516,31.4539516,0,0
Pultenaea_altissima,1,0,0,1.03E+12,-33.25127933,33.25127933,0,0
Pultenaea_blakelyi,1,0,0,8.02E+11,-32.17021086,32.17021086,0,0
Pultenaea_capitellata,1,0,0,1.03E+12,-33.25127933,33.25127933,0,0
Pultenaea_daphnoides,1,1,1.15E+11,3.81E+12,-34.81475557,34.81475557,0,0
Pultenaea_densifolia,1,0,0,1.21E+12,-31.4539516,31.4539516,0,0
Pultenaea_elliptica,1,0,0,8.02E+11,-32.17021086,32.17021086,0,0
Pultenaea_flexilis,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Pultenaea_foliolosa,1,0,0,2.76E+12,-26.80239184,26.80239184,0,0
Pultenaea_involucrata,1,0,0,9.84E+11,-30.10453814,30.10453814,0,0
Pultenaea_largiflorens,1,0,0,2.01E+12,-31.74043124,31.74043124,0,0
Pultenaea_laxiflora,1,0,0,2.01E+12,-31.74043124,31.74043124,0,0
Pultenaea_microphylla,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Pultenaea_myrtoides,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Pultenaea_ochreata,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Pultenaea_paleacea,1,0,0,2.83E+12,-34.37258831,34.37258831,0,0
Pultenaea_procumbens,1,0,0,1.03E+12,-33.25127933,33.25127933,0,0
Pultenaea_prostrata,1,0,0,1.28E+12,-36.69836819,36.69836819,0,0
Pultenaea_reticulata,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Pultenaea_retusa,1,0,0,2.76E+12,-26.80239184,26.80239184,0,0
Pultenaea_scabra,1,0,0,2.01E+12,-31.74043124,31.74043124,0,0
Pultenaea_stipularis,1,0,0,8.02E+11,-32.17021086,32.17021086,0,0
Pultenaea_tenuifolia,1,0,0,3.81E+12,-34.71005178,34.71005178,0,0
Pultenaea_teretifolia,1,0,0,9.84E+11,-30.10453814,30.10453814,0,0
Pultenaea_verruculosa,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Pultenaea_villosa,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Pycnospora_lutescens,1,0,0,2.54E+13,11.5893745,11.5893745,0,0
Rafnia_amplexicaulis,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_angulata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_axillaris,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_capensis,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_crassifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_cuneifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_diffusa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_elliptica,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_opposita,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_ovata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_racemosa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rafnia_triflora,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Ramirezella_strobilophora,1,0,0,1.28E+11,12.839712,12.839712,0,0
Requienia_pseudosphaerosperma,1,0,0,4.05E+12,-23.84985133,23.84985133,1,0
Requienia_sphaerosperma,1,0,0,4.81E+12,-22.35530843,22.35530843,1,0
Retama_monosperma,1,4,1.08E+13,4.23E+12,31.79177941,31.79177941,0,1
Retama_raetam,1,2,1.44E+12,8.04E+12,30.77954673,30.77954673,0,1
Retama_sphaerocarpa,1,2,2.89E+12,3.46E+12,34.66170169,34.66170169,0,0
Rhynchosia_acuminatissima,1,0,0,7.22E+12,-1.91238069,1.91238069,0,0
Rhynchosia_adenodes,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rhynchosia_albissima,1,0,0,7.39E+12,-14.21489105,14.21489105,0,0
Rhynchosia_angulosa,1,0,0,2.69E+12,-26.02431623,26.02431623,0,0
Rhynchosia_aurea,1,0,0,2.67E+12,18.24665019,18.24665019,0,2
Rhynchosia_buchananii,1,0,0,4.37E+12,-9.1294668,9.1294668,0,0
Rhynchosia_capensis,1,0,0,2.69E+12,-26.02431623,26.02431623,0,0
Rhynchosia_caribaea,1,0,0,4.09E+12,-23.41442485,23.41442485,0,0
Rhynchosia_ciliata,1,0,0,2.69E+12,-26.02431623,26.02431623,0,0
Rhynchosia_clivorum,1,0,0,7.22E+12,-19.70918072,19.70918072,0,0
Rhynchosia_confusa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rhynchosia_cooperi,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rhynchosia_densiflora,1,0,0,2.06E+13,6.4586091,6.4586091,0,0
Rhynchosia_divaricata,1,0,0,5.31E+12,-8.62899687,8.62899687,0,0
Rhynchosia_diversifolia,1,0,0,NA,NA,NA,0,0
Rhynchosia_fleckii,1,0,0,1.38E+12,-22.213186,22.213186,0,0
Rhynchosia_goetzei,1,0,0,6.61E+12,-9.2820366,9.2820366,0,0
Rhynchosia_harveyi,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rhynchosia_himalensis,1,0,0,4.23E+12,27.22366074,27.22366074,0,0
Rhynchosia_hirsuta,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Rhynchosia_holosericea,1,0,0,4.44E+12,-23.50241383,23.50241383,0,0
Rhynchosia_holstii,1,0,0,4.48E+12,-10.96575831,10.96575831,0,0
Rhynchosia_insignis,1,0,0,6.56E+12,-9.33357325,9.33357325,0,0
Rhynchosia_jacottetii,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
