Phy,abs_lat_native,total.area.introduced,Stratum,LogArea.introduced,valid_species_name,Phy_all_underscore,total.area.native,LogArea.native,Non_cont,Tot_poly,Name,EFN,Domatia,Seed_Dispersal,ExoticY,IndoorY,InterceptedY,introducedY,subfamily,Tribe
Camponotus_mackayensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus mackayensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_macrocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus macrocephalus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_macromischoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus macromischoides,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_maculatus,4.04340058,918323.3931,Arboreal & Epigaeic,5.962995648,Camponotus.maculatus,Camponotus_maculatus,37249481.96,7.571120237,8,9,Camponotus maculatus,0,0,0,1,1,1,1,Formicinae,Camponotini
Camponotus_marianensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus marianensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_maritimus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus maritimus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_melanoticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus melanoticus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_melinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus melinus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_mellea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus mellea,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_merdicola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus merdicola,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_merula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus merula,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_micans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus micans,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_mirabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus mirabilis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_mitis,14.21260058,35607.34397,Arboreal & Epigaeic,4.55153958,Camponotus.mitis,Camponotus_mitis,10325828.93,7.013924926,1,1,Camponotus mitis,0,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_modoc,47.30105058,0,NA,NA,Camponotus.modoc,Camponotus_modoc,13131929.7,7.118328549,1,NA,Camponotus modoc,0,0,0,NA,NA,NA,0,Formicinae,Camponotini
Camponotus_montivagus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus montivagus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_morosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus morosus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_mus,9.16569942,203087.3576,Arboreal & Epigaeic,5.307682889,Camponotus.mus,Camponotus_mus,6802745.669,6.832684234,1,NA,Camponotus mus,1,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_mutilatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus mutilatus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_naegelii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_natalensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus natalensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_navigator,0.11135058,0,NA,NA,Camponotus.navigator,Camponotus_navigator,3284.005529,3.51640388,1,NA,Camponotus navigator,0,0,0,NA,NA,NA,0,Formicinae,Camponotini
Camponotus_nawai,33.70900058,36261.8317,Arboreal & Epigaeic,4.559449738,Camponotus.nawai,Camponotus_nawai,669609.702,5.825821738,1,1,Camponotus nawai,0,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_nearcticus,14.10570058,268475.548,Arboreal & Epigaeic,5.428904738,Camponotus.nearcticus,Camponotus_nearcticus,13074729.49,7.116432712,1,1,Camponotus nearcticus,0,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_nicobarensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus nicobarensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus nigriceps,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_nigrifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus nigrifrons,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_nigroaeneus,32.57324942,268475.548,Arboreal & Epigaeic,5.428904738,Camponotus.nigroaeneus,Camponotus_nigroaeneus,2016946.367,6.30469435,1,1,NA,NA,NA,NA,0,0,1,1,Formicinae,Camponotini
Camponotus_nipponensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus nipponensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_nipponicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus nipponicus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_nitidior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus nitidior,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_niveosetosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus niveosetosus,0,0,1,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_novaeboracensis,36.30465058,36301.24479,Arboreal & Epigaeic,4.559921517,Camponotus.novaeboracensis,Camponotus_novaeboracensis,12792744.57,7.106963729,1,2,Camponotus novaeboracensis,0,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_novaehollandiae,26.84209942,268475.548,Arboreal & Epigaeic,5.428904738,Camponotus.novaehollandiae,Camponotus_novaehollandiae,7368540.639,6.867381483,1,1,Camponotus novaehollandiae,0,0,1,0,0,1,1,Formicinae,Camponotini
Camponotus_novogranadensis,3.03749942,391307.1834,Arboreal & Epigaeic,5.592517821,Camponotus.novogranadensis,Camponotus_novogranadensis,13530954.55,7.131328435,1,2,Camponotus novogranadensis,1,0,0,1,1,0,1,Formicinae,Camponotini
Camponotus_nutans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus nutans,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_nylanderi,34.86400058,539465.9732,Arboreal & Epigaeic,5.731964057,Camponotus.nylanderi,Camponotus_nylanderi,347990.2118,5.541567028,1,1,Camponotus nylanderi,0,0,0,0,1,0,1,Formicinae,Camponotini
Camponotus_oasium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus oasium,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_obliquus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus obliquus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_oblongus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus oblongus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_obscuripes,52.08900058,52916.27375,Arboreal & Epigaeic,4.723589255,Camponotus.obscuripes,Camponotus_obscuripes,6582005.589,6.818358247,1,2,Camponotus obscuripes,0,0,0,0,1,1,1,Formicinae,Camponotini
Camponotus_ocreatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus ocreatus,1,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_ogasawarensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus ogasawarensis,1,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_olivieri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus olivieri,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_opaciventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus opaciventris,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_owensae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus owensae,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_pallescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus pallescens,1,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_papago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus papago,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_parabarbatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus parabarbatus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_parius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus parius,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_peleliuensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus peleliuensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_pellax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus pellax,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_pennsylvanicus,8.66550058,620627.3209,Arboreal & Epigaeic,5.79283089,Camponotus.pennsylvanicus,Camponotus_pennsylvanicus,19388257.76,7.287538785,6,7,Camponotus pennsylvanicus,0,0,1,1,0,1,1,Formicinae,Camponotini
Camponotus_perjurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus perjurus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_perrisii nigeriensis,0.21670058,244186.791,Arboreal & Epigaeic,5.387722168,Camponotus.perrisii nigeriensis,Camponotus_perrisii_nigeriensis,3235168.919,6.509896962,1,1,NA,NA,NA,NA,0,0,1,1,Formicinae,Camponotini
Camponotus_personatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus personatus,1,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_piceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus piceus,0,0,1,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_pilicornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus pilicornis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_planatus,4.87800058,1131538.602,Arboreal & Epigaeic,6.053669374,Camponotus.planatus,Camponotus_planatus,2680161.543,6.428160971,6,7,Camponotus planatus,1,1,0,1,0,1,1,Formicinae,Camponotini
Camponotus_planatus continentis,17.90985058,147120.3924,Arboreal & Epigaeic,5.167672875,Camponotus.planatus continentis,Camponotus_planatus_continentis,806563.0985,5.906638349,1,1,NA,NA,NA,NA,1,0,0,1,Formicinae,Camponotini
Camponotus_planus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus planus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_polymorphicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus polymorphicus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_pressipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus pressipes,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_prosseri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus prosseri,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_punctulatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus punctulatus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_pylartes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus pylartes,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_quadriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus quadriceps,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_quadrinotatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus quadrinotatus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_quadrisectus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus quadrisectus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_quercicola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus quercicola,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_rapax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus rapax,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_rectangularis,2.08015058,35607.34397,Arboreal & Epigaeic,4.55153958,Camponotus.rectangularis,Camponotus_rectangularis,11602193.81,7.064540116,1,1,Camponotus rectangularis,0,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_rectithorax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus rectithorax,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_renggeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus renggeri,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_reticulatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus reticulatus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_robustus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus robustus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_ruber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus ruber,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_rubrithorax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus rubrithorax,1,0,1,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_rufifemur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus rufifemur,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_rufifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus rufifrons,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_rufipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus rufipes,1,0,1,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_rufoglaucus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus rufoglaucus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_rufonigrus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus rufonigrus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_samius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus samius,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_sanctus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus sanctus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_sannini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus sannini,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_sansabeanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus sansabeanus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_santosi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus santosi,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_saundersi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus saundersi,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_saussurei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus saussurei,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_saxatilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus saxatilis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_sayi,39.59245058,27022.17176,Arboreal & Epigaeic,4.43172025,Camponotus.sayi,Camponotus_sayi,5760406.436,6.760453127,1,1,Camponotus sayi,0,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_schaefferi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus schaefferi,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_schmitzi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus schmitzi,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_semitestaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus semitestaceus,0,0,1,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_senex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus senex,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_sericeiventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus sericeiventris,1,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_sericeiventris rex,0.37489942,136998.277,Arboreal & Epigaeic,5.136715105,Camponotus.sericeiventris rex,Camponotus_sericeiventris_rex,1635613.531,6.213680695,1,1,NA,NA,NA,NA,0,0,1,1,Formicinae,Camponotini
Camponotus_sericeus,3.59464942,4576.449391,Arboreal & Epigaeic,3.660528664,Camponotus.sericeus,Camponotus_sericeus,35391972.29,7.548904765,1,1,Camponotus sericeus,1,0,0,1,0,0,1,Formicinae,Camponotini
Camponotus_setosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus setosus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_sexguttatus,3.49914942,471009.2847,Arboreal & Epigaeic,5.673029468,Camponotus.sexguttatus,Camponotus_sexguttatus,12560175.2,7.098995697,3,4,Camponotus sexguttatus,0,0,0,1,1,1,1,Formicinae,Camponotini
Camponotus_sexguttatus biguttatus,2.07624942,0,NA,NA,Camponotus.sexguttatus biguttatus,Camponotus_sexguttatus_biguttatus,1094491.864,6.039212537,1,NA,NA,NA,NA,NA,NA,NA,NA,0,Formicinae,Camponotini
Camponotus_sicheli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus sicheli,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_silvestrii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_singularis,10.82125058,36261.8317,Arboreal & Epigaeic,4.559449738,Camponotus.singularis,Camponotus_singularis,4412646.797,6.644699166,1,1,Camponotus singularis,1,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_sklarus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus sklarus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_snellingi,32.58260058,244186.791,Arboreal & Epigaeic,5.387722168,Camponotus.snellingi,Camponotus_snellingi,2707091.008,6.432502856,1,1,NA,NA,NA,NA,0,1,0,1,Formicinae,Camponotini
Camponotus_socius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus socius,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_solon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus solon,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_spissinodis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus spissinodis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_subbarbatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus subbarbatus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_sylvaticus,23.04095058,279794.135,Arboreal & Epigaeic,5.446838607,Camponotus.sylvaticus,Camponotus_sylvaticus,8658048.462,6.937420012,1,2,Camponotus sylvaticus,0,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_taniae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus taniae,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_terebrans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus terebrans,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_tergestinus,42.71455058,27022.17176,Arboreal & Epigaeic,4.43172025,Camponotus.tergestinus,Camponotus_tergestinus,1726606.172,6.237193289,1,1,Camponotus tergestinus,0,0,0,0,0,1,1,Formicinae,Camponotini
Camponotus_testaceipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus testaceipes,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_texens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus texens,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_textor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus textor,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_thoracicus,34.01870058,318961.6037,Arboreal & Epigaeic,5.503738406,Camponotus.thoracicus,Camponotus_thoracicus,17406937.19,7.240722362,1,1,Camponotus thoracicus,0,0,0,0,1,0,1,Formicinae,Camponotini
Camponotus_tokyoensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus tokyoensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_tonkinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus tonkinus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_tortuganus,19.53570058,512675.4537,Arboreal & Epigaeic,5.709842524,Camponotus.tortuganus,Camponotus_tortuganus,290620.9709,5.463326949,2,3,Camponotus tortuganus,1,0,0,1,0,1,1,Formicinae,Camponotini
Camponotus_transvaalensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus transvaalensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_truncatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus truncatus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_universitatis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus universitatis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_ustus,7.92765058,318961.6037,Arboreal & Epigaeic,5.503738406,Camponotus.ustus,Camponotus_ustus,1280558.424,6.107399398,1,1,NA,NA,NA,NA,0,0,1,1,Formicinae,Camponotini
Camponotus_vagus,47.23900058,62629.51573,Arboreal & Epigaeic,4.796779054,Camponotus.vagus,Camponotus_vagus,25182689.85,7.401102117,1,2,Camponotus vagus,0,0,1,0,1,1,1,Formicinae,Camponotini
Camponotus_vanispinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus vanispinus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_variegatus,2.12324942,1082838.092,Arboreal & Epigaeic,6.034563525,Camponotus.variegatus,Camponotus_variegatus,4530313.739,6.656128279,3,4,Camponotus variegatus,0,0,0,1,0,1,1,Formicinae,Camponotini
Camponotus_vicinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus vicinus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_vitiensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus vitiensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_vitiosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus vitiosus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_vittatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus vittatus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_vividus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus vividus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_werthi,34.54684942,7117.1343,Arboreal & Epigaeic,3.852305161,Camponotus.werthi,Camponotus_werthi,1220325.69,6.086475754,1,1,NA,NA,NA,NA,0,0,1,1,Formicinae,Camponotini
Camponotus_wiederkehri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus wiederkehri,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_xerxes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus xerxes,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_xingdoushanensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus xingdoushanensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_yamaokai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus yamaokai,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_yessensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus yessensis,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Camponotus_zoc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camponotus zoc,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Cardiocondyla_atalanta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cardiocondyla atalanta,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Cardiocondyla_batesii,31.60055058,5092.681198,Epigaeic,3.70694649,Cardiocondyla.batesii,Cardiocondyla_batesii,5335834.86,6.72720238,1,1,Cardiocondyla batesii,0,0,0,1,0,0,1,Myrmicinae,Formicoxenini
Cardiocondyla_breviscapa,12.42570058,308966.1496,Epigaeic,5.489910901,Cardiocondyla.breviscapa,Cardiocondyla_breviscapa,130661.4199,5.116147374,1,1,NA,NA,NA,NA,1,0,0,1,Myrmicinae,Formicoxenini
Cardiocondyla_britteni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Cardiocondyla_elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cardiocondyla elegans,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Cardiocondyla_emeryi,6.89949942,24287604.62,Epigaeic,7.385384684,Cardiocondyla.emeryi,Cardiocondyla_emeryi,20292871.91,7.307343514,116,117,Cardiocondyla emeryi,0,0,0,1,1,1,1,Myrmicinae,Formicoxenini
Cardiocondyla_fajumensis,21.63695058,3948.252661,Epigaeic,3.596404937,Cardiocondyla.fajumensis,Cardiocondyla_fajumensis,5588663.719,6.747307978,1,1,NA,NA,NA,NA,1,0,0,1,Myrmicinae,Formicoxenini
Cardiocondyla_gallagheri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cardiocondyla gallagheri,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Cardiocondyla_gibbosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cardiocondyla gibbosa,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Cardiocondyla_itsukii,14.36970058,200145.2662,Epigaeic,5.301345323,Cardiocondyla.itsukii,Cardiocondyla_itsukii,2602645.742,6.415415058,9,11,NA,NA,NA,NA,1,0,0,1,Myrmicinae,Formicoxenini
