Phy,,Valid,maxlatall,minlatall,midpoint,abs_lat_native
Camponotus_praegracilis,,Camponotus.praegracilis,42.11000058,35.81750058,38.96375058,38.96375058
Camponotus_pressipes,,Camponotus.pressipes,21.11800058,-5.95559942,7.58120058,7.58120058
Camponotus_pressipes errans,,Camponotus.pressipes errans,5.91390058,-5.95559942,-0.02084942,0.02084942
Camponotus_propinquellus,,Camponotus.propinquellus,-0.03139942,-18.34859942,-9.18999942,9.18999942
Camponotus_propinquus,,Camponotus.propinquus,17.82110058,-34.38219942,-8.28054942,8.28054942
Camponotus_propinquus baretoi,,Camponotus.propinquus baretoi,-21.99669942,-26.38949942,-24.19309942,24.19309942
Camponotus_prosseri,,Camponotus.prosseri,-13.72669942,-38.07389942,-25.90029942,25.90029942
Camponotus_prostans,,Camponotus.prostans,-13.72669942,-35.13839942,-24.43254942,24.43254942
Camponotus_prosulcatus,,Camponotus.prosulcatus,5.38140058,-13.45809942,-4.03834942,4.03834942
Camponotus_pseudoirritans,,Camponotus.pseudoirritans,36.35610058,20.23360058,28.29485058,28.29485058
Camponotus_pseudolendus,,Camponotus.pseudolendus,34.25020058,20.89690058,27.57355058,27.57355058
Camponotus_puberulus,,Camponotus.puberulus,17.99480058,-13.45809942,2.26835058,2.26835058
Camponotus_pudorosus,,Camponotus.pudorosus,41.00000058,13.74580058,27.37290058,27.37290058
Camponotus_pulchellus,,Camponotus.pulchellus,-19.10949942,-22.69419942,-20.90184942,20.90184942
Camponotus_pulcher,,Camponotus.pulcher,-11.94559942,-25.60029942,-18.77294942,18.77294942
Camponotus_pullatus,,Camponotus.pullatus,27.79410058,13.74580058,20.76995058,20.76995058
Camponotus_pulvinatus,,Camponotus.pulvinatus,14.88360058,-11.74089942,1.57135058,1.57135058
Camponotus_punctaticeps,,Camponotus.punctaticeps,-5.43669942,-8.78249942,-7.10959942,7.10959942
Camponotus_punctatissimus,,Camponotus.punctatissimus,28.54910058,8.41440058,18.48175058,18.48175058
Camponotus_punctatus,,Camponotus.punctatus,-14.23609942,-22.89889942,-18.56749942,18.56749942
Camponotus_punctiventris,,Camponotus.punctiventris,-9.27529942,-29.17059942,-19.22294942,19.22294942
Camponotus_punctulatus,,Camponotus.punctulatus,23.06740058,-46.00029942,-11.46644942,11.46644942
Camponotus_punctulatus andigenus,,Camponotus.punctulatus andigenus,5.75550058,-52.38159942,-23.31304942,23.31304942
Camponotus_punctulatus brevibarbis,,Camponotus.punctulatus brevibarbis,-9.67919942,-22.90109942,-16.29014942,16.29014942
Camponotus_punctulatus chubutensis,,Camponotus.punctulatus chubutensis,-19.77999942,-46.00029942,-32.89014942,32.89014942
Camponotus_punctulatus cruentus,,Camponotus.punctulatus cruentus,-25.16249942,-52.38159942,-38.77204942,38.77204942
Camponotus_punctulatus imberbis,,Camponotus.punctulatus imberbis,-25.49389942,-46.00029942,-35.74709942,35.74709942
Camponotus_punctulatus lillii,,Camponotus.punctulatus lillii,-19.77999942,-33.74389942,-26.76194942,26.76194942
Camponotus_punctulatus lizeri,,Camponotus.punctulatus lizeri,-9.67919942,-22.90109942,-16.29014942,16.29014942
Camponotus_punctulatus minutior,,Camponotus.punctulatus minutior,-7.12269942,-37.56539942,-22.34404942,22.34404942
Camponotus_punctulatus pergandei,,Camponotus.punctulatus pergandei,23.06740058,20.69890058,21.88315058,21.88315058
Camponotus_punctulatus tenuibarbis,,Camponotus.punctulatus tenuibarbis,-25.16249942,-30.05939942,-27.61094942,27.61094942
Camponotus_puniceps,,Camponotus.puniceps,27.17130058,8.06970058,17.62050058,17.62050058
Camponotus_pupillus,,Camponotus.pupillus,37.09130058,18.97640058,28.03385058,28.03385058
Camponotus_putatus,,Camponotus.putatus,-11.94559942,-25.60029942,-18.77294942,18.77294942
Camponotus_quadrimaculatus,,Camponotus.quadrimaculatus,-11.36699942,-25.60029942,-18.48364942,18.48364942
Camponotus_quadrimaculatus opacatus,,Camponotus.quadrimaculatus opacatus,77.14800058,-25.60029942,25.77385058,25.77385058
Camponotus_quadrimaculatus sellaris,,Camponotus.quadrimaculatus sellaris,-11.94559942,-25.60029942,-18.77294942,18.77294942
Camponotus_quadrinotatus,,Camponotus.quadrinotatus,77.14800058,18.16880058,47.65840058,47.65840058
Camponotus_quadrisectus,,Camponotus.quadrisectus,21.11800058,-5.95559942,7.58120058,7.58120058
Camponotus_quadrisectus hians,,Camponotus.quadrisectus hians,21.11800058,1.20160058,11.15980058,11.15980058
Camponotus_quadrisectus margaritae,,Camponotus.quadrisectus margaritae,6.71110058,1.20160058,3.95635058,3.95635058
Camponotus_quercicola,,Camponotus.quercicola,42.00000058,27.99840058,34.99920058,34.99920058
Camponotus_radiatus,,Camponotus.radiatus,29.22280058,8.29470058,18.75875058,18.75875058
Camponotus_radovae,,Camponotus.radovae,-11.94559942,-25.60029942,-18.77294942,18.77294942
Camponotus_radovae radovaedarwinii,,Camponotus.radovae radovaedarwinii,-11.94559942,-25.60029942,-18.77294942,18.77294942
Camponotus_raina,,Camponotus.raina,-11.94559942,-25.60029942,-18.77294942,18.77294942
Camponotus_ramulorum,,Camponotus.ramulorum,26.92910058,17.92220058,22.42565058,22.42565058
Camponotus_ramulorum marcidus,,Camponotus.ramulorum marcidus,26.92910058,20.91520058,23.92215058,23.92215058
Camponotus_ramulorum mestrei,,Camponotus.ramulorum mestrei,23.27750058,19.82190058,21.54970058,21.54970058
Camponotus_ramulorum vernulus,,Camponotus.ramulorum vernulus,20.09220058,17.54020058,18.81620058,18.81620058
Camponotus_rapax,,Camponotus.rapax,12.48910058,-18.34859942,-2.92974942,2.92974942
Camponotus_raphaelis,,Camponotus.raphaelis,22.47220058,5.47330058,13.97275058,13.97275058
Camponotus_reaumuri,,Camponotus.reaumuri,-11.94559942,-25.60029942,-18.77294942,18.77294942
Camponotus_rebeccae,,Camponotus.rebeccae,42.11000058,25.07520058,33.59260058,33.59260058
Camponotus_reburrus,,Camponotus.reburrus,1.43750058,-5.00919942,-1.78584942,1.78584942
Camponotus_rectangularis,,Camponotus.rectangularis,27.06140058,-22.90109942,2.08015058,2.08015058
Camponotus_rectangularis aulicus,,Camponotus.rectangularis aulicus,23.06740058,13.74580058,18.40660058,18.40660058
Camponotus_rectangularis rubroniger,,Camponotus.rectangularis rubroniger,22.47220058,13.15110058,17.81165058,17.81165058
Camponotus_rectangularis setipes,,Camponotus.rectangularis setipes,11.34610058,2.11220058,6.72915058,6.72915058
Camponotus_rectangularis sordidatus,,Camponotus.rectangularis sordidatus,-0.03139942,-18.34859942,-9.18999942,9.18999942
Camponotus_rectangularis willowsi,,Camponotus.rectangularis willowsi,23.06740058,16.31930058,19.69335058,19.69335058
Camponotus_rectithorax,,Camponotus.rectithorax,27.79410058,10.70860058,19.25135058,19.25135058
Camponotus_reevei,,Camponotus.reevei,-22.12389942,-46.96979942,-34.54684942,34.54684942
Camponotus_reichardti,,Camponotus.reichardti,49.17330058,34.35000058,41.76165058,41.76165058
Camponotus_reichenspergeri,,Camponotus.reichenspergeri,5.91390058,-5.95559942,-0.02084942,0.02084942
Camponotus_reinaldi,,Camponotus.reinaldi,-19.77999942,-33.74389942,-26.76194942,26.76194942
Camponotus_renggeri,,Camponotus.renggeri,12.48910058,-34.97779942,-11.24434942,11.24434942
Camponotus_repens,,Camponotus.repens,-11.94559942,-25.60029942,-18.77294942,18.77294942
Camponotus_reticulatus,,Camponotus.reticulatus,20.55630058,-39.14729942,-9.29549942,9.29549942
Camponotus_reticulatus fullawayi,,Camponotus.reticulatus fullawayi,20.55630058,13.23500058,16.89565058,16.89565058
