bentity2_name,Phy,Genus_name,Ecological.Stratum,Exotic_status,Notes,area_sqkm
Fiji,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,19303.65991
Fiji,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,19303.65991
Fiji,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,19303.65991
Fiji,Stigmatomma_zwaluwenburgi,Stigmatomma,Hypogaeic,Exotic,,19303.65991
Fiji,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,19303.65991
Fiji,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,19303.65991
Fiji,Prionopelta_kraepelini,Prionopelta,Epigaeic & Hypogaeic,Exotic,,19303.65991
Fiji,Nylanderia_vaga,Nylanderia,Epigaeic,Exotic,,19303.65991
Fiji,Anochetus_graeffei,Anochetus,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,19303.65991
Fiji,Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,,19303.65991
Fiji,Pheidole_fervens,Pheidole,Epigaeic,Exotic,,19303.65991
Fiji,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,19303.65991
Fiji,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,19303.65991
Fiji,Platythyrea_parallela,Platythyrea,Arboreal,Exotic,,19303.65991
Fiji,Strumigenys_godeffroyi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,19303.65991
Fiji,Tetramorium_pacificum,Tetramorium,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Strumigenys_rogeri,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,19303.65991
Fiji,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Tetramorium_tonganum,Tetramorium,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Nylanderia_bourbonica,Nylanderia,Epigaeic,Exotic,,19303.65991
Fiji,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,19303.65991
Fiji,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,19303.65991
Fiji,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,,19303.65991
Fiji,Syllophopsis_sechellensis,Syllophopsis,Epigaeic & Hypogaeic,Exotic,,19303.65991
Finland,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,335939.3048
Finland,Nylanderia_vividula,Nylanderia,Epigaeic,Indoor Introduced,,335939.3048
Finland,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Indoor Introduced,,335939.3048
Finland,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,335939.3048
Finland,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,335939.3048
Finland,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,335939.3048
Florida,Pseudomyrmex_gracilis,Pseudomyrmex,Arboreal,Exotic,,147120.3924
Florida,Strumigenys_rogeri,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Pseudomyrmex_elongatus,Pseudomyrmex,Arboreal,Exotic,,147120.3924
Florida,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,147120.3924
Florida,Ochetellus_glaber,Ochetellus,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,,147120.3924
Florida,Myrmelachista_ramulorum,Myrmelachista,Arboreal,Exotic,,147120.3924
Florida,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Pheidole_sospes,Pheidole,Epigaeic,Exotic,,147120.3924
Florida,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,147120.3924
Florida,Camponotus_novogranadensis,Camponotus,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,147120.3924
Florida,Odontomachus_ruginodis,Odontomachus,Epigaeic,Exotic,,147120.3924
Florida,Syllophopsis_sechellensis,Syllophopsis,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Ochetellus_glaber clarithorax,Ochetellus,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Nylanderia_bourbonica,Nylanderia,Epigaeic,Exotic,,147120.3924
Florida,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Solenopsis_terricola,Solenopsis,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Syllophopsis_subcoeca,Syllophopsis,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Strumigenys_epinotalis,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Platythyrea_punctata,Platythyrea,Arboreal,Exotic,,147120.3924
Florida,Pheidole_navigans,Pheidole,Epigaeic,Exotic,,147120.3924
Florida,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,147120.3924
Florida,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Cyphomyrmex_rimosus,Cyphomyrmex,Epigaeic,Exotic,,147120.3924
Florida,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Brachymyrmex_minutus,Brachymyrmex,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Crematogaster_obscurata,Crematogaster,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,147120.3924
Florida,Strumigenys_margaritae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Pheidole_flavens,Pheidole,Epigaeic,Exotic,,147120.3924
Florida,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Gnamptogenys_triangularis,Gnamptogenys,Epigaeic,Exotic,,147120.3924
Florida,Brachymyrmex_patagonicus,Brachymyrmex,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Camponotus_planatus,Camponotus,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Pheidole_obscurithorax,Pheidole,Epigaeic,Exotic,,147120.3924
Florida,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,147120.3924
Florida,Strumigenys_eggersi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Prionopelta_antillana,Prionopelta,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Anochetus_mayri,Anochetus,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Solenopsis_validiuscula,Solenopsis,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Strumigenys_gundlachi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Nylanderia_pubens,Nylanderia,Epigaeic,Exotic,,147120.3924
Florida,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Cardiocondyla_venustula,Cardiocondyla,Epigaeic,Exotic,,147120.3924
Florida,Brachymyrmex_obscurior,Brachymyrmex,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Linepithema_humile,Linepithema,Epigaeic,Exotic,,147120.3924
Florida,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,147120.3924
Florida,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,147120.3924
Florida,Strumigenys_hexamera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Nylanderia_steinheili,Nylanderia,Epigaeic,Exotic,,147120.3924
Florida,Strumigenys_lanuginosa,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Nylanderia_guatemalensis,Nylanderia,Epigaeic,Exotic,,147120.3924
Florida,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,147120.3924
Florida,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Brachyponera_chinensis,Brachyponera,Epigaeic,Exotic,,147120.3924
Florida,Camponotus_planatus continentis,Camponotus,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Strumigenys_silvestrii,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Camponotus_sexguttatus,Camponotus,Arboreal & Epigaeic,Exotic,,147120.3924
Florida,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,147120.3924
Florida,Odontomachus_haematodus,Odontomachus,Epigaeic,Exotic,,147120.3924
France,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Intercepted,,539465.9732
France,Brachymyrmex_heeri,Brachymyrmex,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Pheidole_anastasii,Pheidole,Epigaeic,Indoor Introduced,,539465.9732
France,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Tapinoma_nigerrimum,Tapinoma,Arboreal & Epigaeic,Exotic,Native and exotic in the same bentity,539465.9732
France,Nylanderia_fulva,Nylanderia,Epigaeic,Indoor Introduced,,539465.9732
France,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Nylanderia_vividula,Nylanderia,Epigaeic,Indoor Introduced,,539465.9732
France,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Indoor Introduced,,539465.9732
France,Linepithema_humile,Linepithema,Epigaeic,Exotic,,539465.9732
France,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,539465.9732
France,Paratrechina_longicornis,Paratrechina,Epigaeic,Indoor Introduced,,539465.9732
France,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Tapinoma_magnum,Tapinoma,Arboreal & Epigaeic,Exotic,Native and exotic in the same bentity,539465.9732
France,Dorylus_fulvus,Dorylus,Epigaeic & Hypogaeic,Indoor Introduced,,539465.9732
France,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Indoor Introduced,,539465.9732
France,Camponotus_barbaricus,Camponotus,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,539465.9732
France,Lepisiota_nigra,Lepisiota,Epigaeic,Indoor Introduced,,539465.9732
France,Tetramorium_calidum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Plagiolepis_schmitzii,Plagiolepis,Epigaeic,Indoor Introduced,,539465.9732
France,Camponotus_bugnioni,Camponotus,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Pheidole_bilimeki,Pheidole,Epigaeic,Indoor Introduced,,539465.9732
France,Monomorium_carbonarium,Monomorium,Arboreal & Epigaeic,Exotic,,539465.9732
France,Crematogaster_scutellaris,Crematogaster,Arboreal & Epigaeic,Exotic,Native and exotic in the same bentity,539465.9732
France,Tapinoma_darioi,Tapinoma,Arboreal & Epigaeic,Exotic,Native and exotic in the same bentity,539465.9732
France,Camponotus_nylanderi,Camponotus,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Aphaenogaster_gemella,Aphaenogaster,Epigaeic,Indoor Introduced,,539465.9732
France,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Indoor Introduced,,539465.9732
France,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,539465.9732
France,Tetramorium_insolens,Tetramorium,Arboreal & Epigaeic,Intercepted,,539465.9732
France,Lasius_neglectus,Lasius,Epigaeic & Hypogaeic,Exotic,,539465.9732
France,Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Pheidole_megacephala,Pheidole,Epigaeic,Indoor Introduced,,539465.9732
France,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
France,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,,539465.9732
French Guiana,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,,83441.90051
French Guiana,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,83441.90051
French Guiana,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,83441.90051
French Guiana,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,83441.90051
French Guiana,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,83441.90051
French Guiana,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,83441.90051
French Guiana,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,83441.90051
French Guiana,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,83441.90051
French Guiana,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,83441.90051
French Guiana,Linepithema_humile,Linepithema,Epigaeic,Exotic,,83441.90051
French Guiana,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,83441.90051
French Guiana,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,83441.90051
French Guiana,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,83441.90051
French Guiana,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,83441.90051
French Guiana,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,,83441.90051
French Guiana,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,83441.90051
French Guiana,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,83441.90051
Fujian,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,120904.4681
Fujian,Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,,120904.4681
Fujian,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,120904.4681
Fujian,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,120904.4681
Fujian,Nylanderia_vividula,Nylanderia,Epigaeic,Exotic,,120904.4681
Fujian,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,120904.4681
Fujian,Nylanderia_pubens,Nylanderia,Epigaeic,Exotic,,120904.4681
Fujian,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,120904.4681
Fujian,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,120904.4681
Fujian,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,120904.4681
Fujian,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,120904.4681
Fujian,Monomorium_monomorium,Monomorium,Arboreal & Epigaeic,Exotic,,120904.4681
Fujian,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,120904.4681
Gabon,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,260521.2609
Gabon,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,260521.2609
Gabon,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,260521.2609
Gabon,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,,260521.2609
Gabon,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,260521.2609
Gabon,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,260521.2609
Gabon,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,260521.2609
Galapagos Islands,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Odontomachus_bauri,Odontomachus,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Odontomachus_ruginodis,Odontomachus,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Camponotus_conspicuus zonatus,Camponotus,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Pheidole_flavens,Pheidole,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Nylanderia_steinheili,Nylanderia,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Nylanderia_vaga,Nylanderia,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Nylanderia_guatemalensis itinerans,Nylanderia,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Adelomyrmex_myops,Adelomyrmex,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Strumigenys_louisianae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Cyphomyrmex_rimosus,Cyphomyrmex,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Rogeria_curvipubens,Rogeria,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Brachymyrmex_heeri,Brachymyrmex,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Hypoponera_opacior,Hypoponera,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Tetramorium_lucayanum,Tetramorium,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Nylanderia_guatemalensis,Nylanderia,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Ectatomma_ruidum,Ectatomma,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Solenopsis_saevissima,Solenopsis,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Cylindromyrmex_whymperi,Cylindromyrmex,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Pheidole_guineensis,Pheidole,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Strumigenys_eggersi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,7801.23693
Galapagos Islands,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,7801.23693
Galapagos Islands,Nylanderia_pubens,Nylanderia,Epigaeic,Exotic,,7801.23693
Galapagos Islands,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,7801.23693
Gambia,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,10637.9775
Gambia,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,10637.9775
Gambier Islands,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,25.02063881
Gambier Islands,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,25.02063881
Gambier Islands,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,25.02063881
Gambier Islands,Strumigenys_rogeri,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,25.02063881
Gambier Islands,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,25.02063881
Gambier Islands,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,25.02063881
Gambier Islands,Syllophopsis_sechellensis,Syllophopsis,Epigaeic & Hypogaeic,Exotic,,25.02063881
Gambier Islands,Nylanderia_bourbonica,Nylanderia,Epigaeic,Exotic,,25.02063881
Gambier Islands,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,25.02063881
Gambier Islands,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,25.02063881
Gambier Islands,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,,25.02063881
Gambier Islands,Strumigenys_godeffroyi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,25.02063881
Gambier Islands,Nylanderia_vaga,Nylanderia,Epigaeic,Exotic,,25.02063881
Gambier Islands,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,25.02063881
Gambier Islands,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,25.02063881
Gambier Islands,Tetramorium_pacificum,Tetramorium,Arboreal & Epigaeic,Exotic,,25.02063881
Gambier Islands,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,25.02063881
Gambier Islands,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,25.02063881
Gambier Islands,Pheidole_fervens,Pheidole,Epigaeic,Exotic,,25.02063881
Gambier Islands,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,25.02063881
Gansu,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,380755.8321
Georgia US,Linepithema_humile,Linepithema,Epigaeic,Exotic,,152302.3787
Georgia US,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,152302.3787
Georgia US,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,152302.3787
Georgia US,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,152302.3787
Georgia US,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,152302.3787
Georgia US,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,152302.3787
Georgia US,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,152302.3787
Georgia US,Pheidole_obscurithorax,Pheidole,Epigaeic,Exotic,,152302.3787
Georgia US,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,152302.3787
Georgia US,Brachymyrmex_patagonicus,Brachymyrmex,Arboreal & Epigaeic,Exotic,,152302.3787
Georgia US,Odontomachus_ruginodis,Odontomachus,Epigaeic,Exotic,,152302.3787
Georgia US,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,152302.3787
Georgia US,Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,,152302.3787
Georgia US,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,152302.3787
Georgia US,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,152302.3787
Georgia US,Nylanderia_bourbonica,Nylanderia,Epigaeic,Exotic,,152302.3787
Georgia US,Strumigenys_silvestrii,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,152302.3787
Georgia US,Pachycondyla_harpax,Pachycondyla,Epigaeic,Exotic,,152302.3787
Georgia US,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,152302.3787
Georgia US,Brachymyrmex_obscurior,Brachymyrmex,Arboreal & Epigaeic,Exotic,,152302.3787
Georgia US,Strumigenys_margaritae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,152302.3787
Georgia US,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,152302.3787
