"","id","synonym","author","rank","taxonomicStatus","matched_name","syndomY","synrangeY","synefnY"
"2294","urn:lsid:ipni.org:names:492000-1","Desmodium peripterum","Zipp. ex Miq.","SPECIES","Synonym","Pseudarthria viscida",FALSE,FALSE,FALSE
"2295","urn:lsid:ipni.org:names:493270-1","Dolichos tetragonolobus","L.","SPECIES","Homotypic_Synonym","Psophocarpus tetragonolobus",FALSE,FALSE,FALSE
"2296","urn:lsid:ipni.org:names:482116-1","Botor tetragonoloba","(L.) Kuntze","SPECIES","Homotypic_Synonym","Psophocarpus tetragonolobus",FALSE,FALSE,FALSE
"2297","urn:lsid:ipni.org:names:493155-1","Dolichos ovatus","Graham","SPECIES","Synonym","Psophocarpus tetragonolobus",FALSE,FALSE,FALSE
"2298","urn:lsid:ipni.org:names:517827-1","Ruteria pinnata","(L.) Medik.","SPECIES","Homotypic_Synonym","Psoralea pinnata",FALSE,FALSE,FALSE
"2299","urn:lsid:ipni.org:names:517825-1","Ruteria africana","Medik.","SPECIES","Synonym","Psoralea pinnata",FALSE,FALSE,FALSE
"2300","urn:lsid:ipni.org:names:503216-1","Lotodes pinnatum","(L.) Kuntze","SPECIES","Homotypic_Synonym","Psoralea pinnata",FALSE,FALSE,FALSE
"2301","urn:lsid:ipni.org:names:516308-1","Psoralea tenuifolia","Eckl. & Zeyh.","SPECIES","Synonym","Psoralea pinnata",FALSE,FALSE,FALSE
"2302","urn:lsid:ipni.org:names:516059-1","Psoralea decidua","Sieber ex Walp.","SPECIES","Synonym","Psoralea pinnata",FALSE,FALSE,FALSE
"2303","urn:lsid:ipni.org:names:515986-1","Psoralea altissima","Bertol.","SPECIES","Synonym","Psoralea pinnata",FALSE,FALSE,FALSE
"2304","urn:lsid:ipni.org:names:516047-1","Psoralea conferta","Bertol.","SPECIES","Synonym","Psoralea pinnata",FALSE,FALSE,FALSE
"2305","urn:lsid:ipni.org:names:76359-2","Dalea schottii","Torr.","SPECIES","Homotypic_Synonym","Psorothamnus schottii",FALSE,FALSE,FALSE
"2306","urn:lsid:ipni.org:names:212355-2","Psorodendron schottii","(Torr.) Rydb.","SPECIES","Homotypic_Synonym","Psorothamnus schottii",FALSE,FALSE,FALSE
"2307","urn:lsid:ipni.org:names:183889-2","Parosela schottii","(Torr.) A.Heller","SPECIES","Homotypic_Synonym","Psorothamnus schottii",FALSE,FALSE,FALSE
"2308","urn:lsid:ipni.org:names:183866-2","Parosela puberula","(Parish) Standl.","SPECIES","Synonym","Psorothamnus schottii",FALSE,FALSE,FALSE
"2309","urn:lsid:ipni.org:names:212352-2","Psorodendron puberulum","(Parish) Rydb.","SPECIES","Synonym","Psorothamnus schottii",FALSE,FALSE,FALSE
"2310","urn:lsid:ipni.org:names:212356-2","Psorodendron spinosum","(A.Gray) Rydb.","SPECIES","Homotypic_Synonym","Psorothamnus spinosus",FALSE,FALSE,FALSE
"2311","urn:lsid:ipni.org:names:183901-2","Parosela spinosa","(A.Gray) A.Heller","SPECIES","Homotypic_Synonym","Psorothamnus spinosus",FALSE,FALSE,FALSE
"2312","urn:lsid:ipni.org:names:475341-1","Asagraea spinosa","(A.Gray) Baill.","SPECIES","Homotypic_Synonym","Psorothamnus spinosus",FALSE,FALSE,FALSE
"2313","urn:lsid:ipni.org:names:76375-2","Dalea spinosa","A.Gray","SPECIES","Homotypic_Synonym","Psorothamnus spinosus",FALSE,FALSE,FALSE
"2314","urn:lsid:ipni.org:names:516593-1","Pterocarpus ulei","Harms","SPECIES","Synonym","Pterocarpus amazonum",FALSE,FALSE,FALSE
"2315","urn:lsid:ipni.org:names:514203-1","Phellocarpus amazonum","Mart. ex Benth.","SPECIES","Homotypic_Synonym","Pterocarpus amazonum",FALSE,FALSE,FALSE
"2316","urn:lsid:ipni.org:names:140681-2","Lingoum acuminatum","Kuntze","SPECIES","Synonym","Pterocarpus amazonum",FALSE,FALSE,FALSE
"2317","urn:lsid:ipni.org:names:514201-1","Phellocarpus acutus","Benth.","SPECIES","Synonym","Pterocarpus amazonum",FALSE,FALSE,FALSE
"2318","urn:lsid:ipni.org:names:516439-1","Pterocarpus dekindtianus","Harms","SPECIES","Synonym","Pterocarpus angolensis",FALSE,FALSE,FALSE
"2319","urn:lsid:ipni.org:names:516419-1","Pterocarpus bussei","Harms","SPECIES","Synonym","Pterocarpus angolensis",FALSE,FALSE,FALSE
"2320","urn:lsid:ipni.org:names:502791-1","Lingoum macrocarpum","(Kurz) Kuntze","SPECIES","Homotypic_Synonym","Pterocarpus macrocarpus",FALSE,FALSE,FALSE
"2321","urn:lsid:ipni.org:names:502782-1","Lingoum cambodianum","Pierre","SPECIES","Synonym","Pterocarpus macrocarpus",FALSE,FALSE,FALSE
"2322","urn:lsid:ipni.org:names:502794-1","Lingoum oblongum","Pierre","SPECIES","Synonym","Pterocarpus macrocarpus",FALSE,FALSE,FALSE
"2323","urn:lsid:ipni.org:names:502797-1","Lingoum pedatum","Pierre","SPECIES","Synonym","Pterocarpus macrocarpus",FALSE,FALSE,FALSE
"2324","urn:lsid:ipni.org:names:502796-1","Lingoum parvifolium","Pierre","SPECIES","Synonym","Pterocarpus macrocarpus",FALSE,FALSE,FALSE
"2325","urn:lsid:ipni.org:names:502787-1","Lingoum glaucinum","Pierre","SPECIES","Synonym","Pterocarpus macrocarpus",FALSE,FALSE,FALSE
"2326","urn:lsid:ipni.org:names:502788-1","Lingoum gracile","Pierre","SPECIES","Synonym","Pterocarpus macrocarpus",FALSE,FALSE,FALSE
"2327","urn:lsid:ipni.org:names:516422-1","Pterocarpus cambodianus","(Pierre) Dyer","SPECIES","Synonym","Pterocarpus macrocarpus",FALSE,FALSE,FALSE
"2328","urn:lsid:ipni.org:names:140682-2","Lingoum officinale","(Jacq.) Kuntze","SPECIES","Homotypic_Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2329","urn:lsid:ipni.org:names:509125-1","Moutouchi suberosa","Aubl.","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2330","urn:lsid:ipni.org:names:509124-1","Moutouchi draco","(L.) Benth.","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2331","urn:lsid:ipni.org:names:516519-1","Pterocarpus moutouchi","Lam.","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2332","urn:lsid:ipni.org:names:509122-1","Moutouchi crispata","(DC.) Benth.","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2333","urn:lsid:ipni.org:names:516567-1","Pterocarpus sanguis-draconis","Crantz","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2334","urn:lsid:ipni.org:names:516479-1","Pterocarpus hemipterus","Gaertn.","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2335","urn:lsid:ipni.org:names:516431-1","Pterocarpus crispatus","DC.","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2336","urn:lsid:ipni.org:names:516443-1","Pterocarpus draco","L.","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2337","urn:lsid:ipni.org:names:516586-1","Pterocarpus suberosus","(Aubl.) Pers.","SPECIES","Synonym","Pterocarpus officinalis",FALSE,FALSE,FALSE
"2338","urn:lsid:ipni.org:names:214047-2","Pterocarpus floribundus","Pittier","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2339","urn:lsid:ipni.org:names:313100-2","Pterocarpus cultratus","Vell.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2340","urn:lsid:ipni.org:names:214062-2","Pterocarpus paraguayensis","Barb.Rodr.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2341","urn:lsid:ipni.org:names:473945-1","Amphymenium floridum","Benth.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2342","urn:lsid:ipni.org:names:214064-2","Pterocarpus reticulatus","Standl.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2343","urn:lsid:ipni.org:names:214053-2","Pterocarpus magnicarpus","Schery","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2344","urn:lsid:ipni.org:names:516478-1","Pterocarpus hayesii","Hemsl.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2345","urn:lsid:ipni.org:names:514207-1","Phellocarpus laxiflorus","Benth.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2346","urn:lsid:ipni.org:names:140686-2","Lingoum villosum","Kuntze","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2347","urn:lsid:ipni.org:names:140685-2","Lingoum rufescens","Kuntze","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2348","urn:lsid:ipni.org:names:514205-1","Phellocarpus floridus","Benth.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2349","urn:lsid:ipni.org:names:516601-1","Pterocarpus violaceus","Vogel","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2350","urn:lsid:ipni.org:names:473957-1","Amphymenium rohrii","(Vahl) Kunth","SPECIES","Homotypic_Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2351","urn:lsid:ipni.org:names:140687-2","Lingoum violaceum","Kuntze","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2352","urn:lsid:ipni.org:names:473947-1","Amphymenium laxiflorum","(Benth.) Benth.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2353","urn:lsid:ipni.org:names:140684-2","Lingoum rohrii","(Vahl) Kuntze","SPECIES","Homotypic_Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2354","urn:lsid:ipni.org:names:509756-1","Nissolia reticulata","Vell.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2355","urn:lsid:ipni.org:names:473961-1","Amphymenium violaceum","Walp.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2356","urn:lsid:ipni.org:names:516565-1","Pterocarpus rupestris","Pittier","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2357","urn:lsid:ipni.org:names:516564-1","Pterocarpus rufescens","Benth.","SPECIES","Synonym","Pterocarpus rohrii",FALSE,FALSE,FALSE
"2358","urn:lsid:ipni.org:names:490443-1","Dalbergia rotundifolia","Sond.","SPECIES","Homotypic_Synonym","Pterocarpus rotundifolius",FALSE,FALSE,FALSE
"2359","urn:lsid:ipni.org:names:473697-1","Amerimnon rotundifolium","(Sond.) Kuntze","SPECIES","Homotypic_Synonym","Pterocarpus rotundifolius",FALSE,FALSE,FALSE
"2360","urn:lsid:ipni.org:names:502801-1","Lingoum santalinum","(L.f.) Kuntze","SPECIES","Homotypic_Synonym","Pterocarpus santalinus",FALSE,FALSE,FALSE
"2361","urn:lsid:ipni.org:names:486931-1","Commilobium polygaliflorum","Benth.","SPECIES","Synonym","Pterodon emarginatus",FALSE,FALSE,FALSE
"2362","urn:lsid:ipni.org:names:246947-2","Sweetia inornata","Mohlenbr.","SPECIES","Synonym","Pterodon emarginatus",FALSE,FALSE,FALSE
"2363","urn:lsid:ipni.org:names:516617-1","Pterodon polygaliflorus","(Benth.) Benth.","SPECIES","Synonym","Pterodon emarginatus",FALSE,FALSE,FALSE
"2364","urn:lsid:ipni.org:names:3446-2","Acosmium inornatum","(Mohlenbr.) Yakovlev","SPECIES","Synonym","Pterodon emarginatus",FALSE,FALSE,FALSE
"2365","urn:lsid:ipni.org:names:516618-1","Pterodon pubescens","(Benth.) Benth.","SPECIES","Synonym","Pterodon emarginatus",FALSE,FALSE,FALSE
"2366","urn:lsid:ipni.org:names:492763-1","Dipteryx emarginata","Spreng. ex Walp.","SPECIES","Synonym","Pterodon emarginatus",FALSE,FALSE,FALSE
"2367","urn:lsid:ipni.org:names:486933-1","Commilobium pubescens","Benth.","SPECIES","Synonym","Pterodon emarginatus",FALSE,FALSE,FALSE
"2368","urn:lsid:ipni.org:names:505558-1","Machaerium pseudotipe","Griseb.","SPECIES","Synonym","Pterogyne nitens",FALSE,FALSE,FALSE
"2369","urn:lsid:ipni.org:names:516861-1","Pultenaea obcordata","Andrews","SPECIES","Synonym","Pultenaea daphnoides",FALSE,FALSE,FALSE
"2370","urn:lsid:ipni.org:names:516758-1","Pultenaea biloba","R.Br. & Sims","SPECIES","Synonym","Pultenaea scabra",FALSE,FALSE,FALSE
"2371","urn:lsid:ipni.org:names:516853-1","Pultenaea montana","Lindl.","SPECIES","Synonym","Pultenaea scabra",FALSE,FALSE,FALSE
"2372","urn:lsid:ipni.org:names:516791-1","Pultenaea deltoidea","Sieber ex DC.","SPECIES","Synonym","Pultenaea scabra",FALSE,FALSE,FALSE
"2373","urn:lsid:ipni.org:names:506874-1","Meibomia viridis","(Vogel) Kuntze","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2374","urn:lsid:ipni.org:names:488943-1","Crotalaria tappenbeckiana","K.Schum. & Lauterb.","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2375","urn:lsid:ipni.org:names:506684-1","Meibomia lutescens","(Poir.) Kuntze","SPECIES","Homotypic_Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2376","urn:lsid:ipni.org:names:491889-1","Desmodium lutescens","(Poir.) DC.","SPECIES","Homotypic_Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2377","urn:lsid:ipni.org:names:77177766-1","Crotalaria nallamalayana","Rasingam & J.Swamy","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2378","urn:lsid:ipni.org:names:62037-3","Pycnospora hedysaroides","Benth.","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2379","urn:lsid:ipni.org:names:513450-1","Phaca trifoliata","L.","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2380","urn:lsid:ipni.org:names:495290-1","Flemingia polysperma","Moon","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2381","urn:lsid:ipni.org:names:514251-1","Phyllodium lutescens","(Poir.) Desv.","SPECIES","Homotypic_Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2382","urn:lsid:ipni.org:names:488553-1","Crotalaria nervosa","Graham","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2383","urn:lsid:ipni.org:names:486882-1","Colutea trifoliata","(L.) Poir.","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2384","urn:lsid:ipni.org:names:526044-1","Zornia lutescens","(Poir.) Steud.","SPECIES","Homotypic_Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2385","urn:lsid:ipni.org:names:516977-1","Pycnospora nervosa","Wight & Arn.","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2386","urn:lsid:ipni.org:names:492246-1","Desmodium viride","Vogel","SPECIES","Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2387","urn:lsid:ipni.org:names:497869-1","Hedysarum lutescens","Poir.","SPECIES","Homotypic_Synonym","Pycnospora lutescens",FALSE,FALSE,FALSE
"2388","urn:lsid:ipni.org:names:481943-1","Boelia sphaerocarpa","(L.) Webb","SPECIES","Homotypic_Synonym","Retama sphaerocarpa",FALSE,FALSE,FALSE
"2389","urn:lsid:ipni.org:names:517077-1","Retama atlantica","Pomel","SPECIES","Synonym","Retama sphaerocarpa",FALSE,FALSE,FALSE
"2390","urn:lsid:ipni.org:names:517083-1","Retama lutea","Raf.","SPECIES","Synonym","Retama sphaerocarpa",FALSE,FALSE,FALSE
"2391","urn:lsid:ipni.org:names:519044-1","Spartium grandiflorum","Salisb.","SPECIES","Synonym","Retama sphaerocarpa",FALSE,FALSE,FALSE
"2392","urn:lsid:ipni.org:names:496363-1","Genista sphaerocarpa","(L.) Lam.","SPECIES","Homotypic_Synonym","Retama sphaerocarpa",FALSE,FALSE,FALSE
"2393","urn:lsid:ipni.org:names:505289-1","Lygos sphaerocarpa","(L.) Heywood","SPECIES","Homotypic_Synonym","Retama sphaerocarpa",FALSE,FALSE,FALSE
"2394","urn:lsid:ipni.org:names:519110-1","Spartium sphaerocarpum","L.","SPECIES","Homotypic_Synonym","Retama sphaerocarpa",FALSE,FALSE,FALSE
"2395","urn:lsid:ipni.org:names:492858-1","Dolicholus minimus","(L.) Medik.","SPECIES","Homotypic_Synonym","Rhynchosia minima",FALSE,FALSE,FALSE
"2396","urn:lsid:ipni.org:names:316249-2","Dolichos minimus","L.","SPECIES","Homotypic_Synonym","Rhynchosia minima",FALSE,FALSE,FALSE
"2397","urn:lsid:ipni.org:names:489247-1","Cyanospermum javanicum","Miq.","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2398","urn:lsid:ipni.org:names:496861-1","Glycine rufescens","Willd.","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2399","urn:lsid:ipni.org:names:489349-1","Cylista suaveolens","Graham","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2400","urn:lsid:ipni.org:names:502485-1","Lespedeza indica","Spreng.","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2401","urn:lsid:ipni.org:names:498069-1","Hedysarum rufescens","Willd. ex Rottl.","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2402","urn:lsid:ipni.org:names:496832-1","Glycine pondicheriensis","Spreng.","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2403","urn:lsid:ipni.org:names:495298-1","Flemingia rothiana","DC.","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2404","urn:lsid:ipni.org:names:496809-1","Glycine monosperma","Willd. ex Spreng.","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2405","urn:lsid:ipni.org:names:497263-1","Hallia trifoliata","Roth","SPECIES","Synonym","Rhynchosia rufescens",FALSE,FALSE,FALSE
"2406","urn:lsid:ipni.org:names:515906-1","Pseudo-acacia hispida","(L.) Moench","SPECIES","Homotypic_Synonym","Robinia hispida",FALSE,FALSE,FALSE
"2407","urn:lsid:ipni.org:names:517706-1","Robinia ludoviciana","Raf.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2408","urn:lsid:ipni.org:names:517704-1","Robinia linearis","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2409","urn:lsid:ipni.org:names:517667-1","Robinia fragilis","Salisb.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2410","urn:lsid:ipni.org:names:517723-1","Robinia monophyllus","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2411","urn:lsid:ipni.org:names:517745-1","Robinia pyramidalis","Verl.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2412","urn:lsid:ipni.org:names:517740-1","Robinia pringlei","Rose","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2413","urn:lsid:ipni.org:names:517786-1","Robinia tortuosa","Hoffmanns.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2414","urn:lsid:ipni.org:names:517701-1","Robinia latisiliqua","Verl.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2415","urn:lsid:ipni.org:names:517741-1","Robinia procera","Lodd. ex G.Don","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2416","urn:lsid:ipni.org:names:517793-1","Robinia uterhartii","Rousselon","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2417","urn:lsid:ipni.org:names:517770-1","Robinia spectabilis","Dum.Cours.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2418","urn:lsid:ipni.org:names:517792-1","Robinia undulata","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2419","urn:lsid:ipni.org:names:517612-1","Robinia acacia","L.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2420","urn:lsid:ipni.org:names:517658-1","Robinia fastigiata","Verl.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2421","urn:lsid:ipni.org:names:517656-1","Robinia edwardsiifolia","Verl.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2422","urn:lsid:ipni.org:names:517633-1","Robinia camusetii","Leroy ex K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2423","urn:lsid:ipni.org:names:517655-1","Robinia echinata","Mill.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2424","urn:lsid:ipni.org:names:517691-1","Robinia inermis","Jacq.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2425","urn:lsid:ipni.org:names:517632-1","Robinia bullata","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2426","urn:lsid:ipni.org:names:517693-1","Robinia jaspidea","Verl.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2427","urn:lsid:ipni.org:names:517650-1","Robinia dissecta","Verl.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2428","urn:lsid:ipni.org:names:517737-1","Robinia pendulina","Sweet","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2429","urn:lsid:ipni.org:names:517736-1","Robinia pendula","Ortega","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2430","urn:lsid:ipni.org:names:517715-1","Robinia microphylla","Loudon","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2431","urn:lsid:ipni.org:names:60477084-2","Robinia umbraculifera","DC.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2432","urn:lsid:ipni.org:names:517738-1","Robinia pinnata","Steud.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2433","urn:lsid:ipni.org:names:517779-1","Robinia stricta","Hoffmanns.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2434","urn:lsid:ipni.org:names:517733-1","Robinia patula","Verl.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2435","urn:lsid:ipni.org:names:515908-1","Pseudo-acacia vulgaris","Medik.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2436","urn:lsid:ipni.org:names:515882-1","Pseudacacia vulgaris","Tourn. ex Greene","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2437","urn:lsid:ipni.org:names:517628-1","Robinia aurea","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2438","urn:lsid:ipni.org:names:472903-1","Aeschynomene pseudoacacia","Roxb. ex DC.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2439","urn:lsid:ipni.org:names:517629-1","Robinia bessoniana","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2440","urn:lsid:ipni.org:names:517649-1","Robinia decaisneana","Verl.","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2441","urn:lsid:ipni.org:names:517647-1","Robinia cylindrica","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2442","urn:lsid:ipni.org:names:517622-1","Robinia amorphifolia","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2443","urn:lsid:ipni.org:names:517644-1","Robinia crispa","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2444","urn:lsid:ipni.org:names:517623-1","Robinia angulata","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2445","urn:lsid:ipni.org:names:517643-1","Robinia cornigera","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2446","urn:lsid:ipni.org:names:517641-1","Robinia coluteoides","K.Koch","SPECIES","Synonym","Robinia pseudoacacia",FALSE,FALSE,FALSE
"2447","urn:lsid:ipni.org:names:498615-1","Hosackia indica","(L.) Graham","SPECIES","Homotypic_Synonym","Rothia indica",FALSE,FALSE,FALSE
"2448","urn:lsid:ipni.org:names:525728-1","Westonia indica","(L.) Kuntze","SPECIES","Homotypic_Synonym","Rothia indica",FALSE,FALSE,FALSE
"2449","urn:lsid:ipni.org:names:503696-1","Lotus indicus","(L.) Desr.","SPECIES","Homotypic_Synonym","Rothia indica",FALSE,FALSE,FALSE
"2450","urn:lsid:ipni.org:names:523990-1","Trigonella indica","L.","SPECIES","Homotypic_Synonym","Rothia indica",FALSE,FALSE,FALSE
"2451","urn:lsid:ipni.org:names:501114-1","Jonesia asoca","Roxb.","SPECIES","Homotypic_Synonym","Saraca asoca",FALSE,FALSE,FALSE
"2452","urn:lsid:ipni.org:names:517889-1","Saraca confusa","(Hassk.) Backer","SPECIES","Synonym","Saraca asoca",FALSE,FALSE,FALSE
"2453","urn:lsid:ipni.org:names:501115-1","Jonesia confusa","Hassk.","SPECIES","Synonym","Saraca asoca",FALSE,FALSE,FALSE
"2454","urn:lsid:ipni.org:names:517983-1","Schizolobium amazonicum","Huber ex Ducke","SPECIES","Synonym","Schizolobium parahyba",FALSE,FALSE,FALSE
"2455","urn:lsid:ipni.org:names:48884-2","Cassia parahyba","Vell.","SPECIES","Homotypic_Synonym","Schizolobium parahyba",FALSE,FALSE,FALSE
"2456","urn:lsid:ipni.org:names:482847-1","Caesalpinia parahyba","Allemão","SPECIES","Synonym","Schizolobium parahyba",FALSE,FALSE,FALSE
"2457","urn:lsid:ipni.org:names:517986-1","Schizolobium glutinosum","Tul.","SPECIES","Synonym","Schizolobium parahyba",FALSE,FALSE,FALSE
"2458","urn:lsid:ipni.org:names:517985-1","Schizolobium excelsum","Vogel","SPECIES","Synonym","Schizolobium parahyba",FALSE,FALSE,FALSE
"2459","urn:lsid:ipni.org:names:518168-1","Scorpiurus echinatus","Lam.","SPECIES","Synonym","Scorpiurus muricatus",FALSE,FALSE,FALSE
"2460","urn:lsid:ipni.org:names:518179-1","Scorpiurus sulcatus","L.","SPECIES","Synonym","Scorpiurus muricatus",FALSE,FALSE,FALSE
"2461","urn:lsid:ipni.org:names:518167-1","Scorpiurus acutifolius","Viv.","SPECIES","Synonym","Scorpiurus muricatus",FALSE,FALSE,FALSE
"2462","urn:lsid:ipni.org:names:518164-1","Scorpioides muricata","(L.) Medik.","SPECIES","Homotypic_Synonym","Scorpiurus muricatus",FALSE,FALSE,FALSE
"2463","urn:lsid:ipni.org:names:518165-1","Scorpioides sulcata","(L.) Medik.","SPECIES","Synonym","Scorpiurus muricatus",FALSE,FALSE,FALSE
"2464","urn:lsid:ipni.org:names:518174-1","Scorpiurus oliveri","P.Palau","SPECIES","Synonym","Scorpiurus muricatus",FALSE,FALSE,FALSE
"2465","urn:lsid:ipni.org:names:518163-1","Scorpioides elegans","Bubani","SPECIES","Synonym","Scorpiurus muricatus",FALSE,FALSE,FALSE
"2466","urn:lsid:ipni.org:names:518172-1","Scorpiurus minimus","Losinsk.","SPECIES","Synonym","Scorpiurus muricatus",FALSE,FALSE,FALSE
