Species count,Family,Genus,Species,Common Name,Plant Type,Geographic Location,Nectary Location,Ecological Study,Reference,Notes
1,Fabaceae,Inga,spuria,,,,on rachis between leaflets,,Elias 1983,
1,Fabaceae,Inga,stipularis,,,French Guiana,rachis,,Wickers 1993,photo in Wickers 1993
1,Fabaceae,Inga,thibaultiana,,tree,"French Guiana, Belize",rachis,,"PA Opler,pers. comm.;Belin-Depoux 1993; Wickers 1993",photo in Wickers 1993
1,Fabaceae,Inga,tribaudina,,,Venezuela,,,Giotia and Jaffe 2009,
1,Fabaceae,Inga,umbellifera,,tree,Panama to Brazil,rachis,"Coley et al. 2005; Bixenmann, Coley and Kursar 2011","Croat 1978; Coley et al. 2005; Bixenmann, Coley and Kursar 2011",photo in Croat 1978:
1,Fabaceae,Inga,unguis,,, ,,,Zimmermann 1932,
1,Fabaceae,Inga,uruguaensis,,,Brazil,rachis,,Oliviera and Pie 1998,
1,Fabaceae,Inga,vera,,tree,Mexico to northern South America,,"Kersch and Fonseca 2005; Bixenmann, Coley and Kursar 2011","Baker Opler and Baker 1978; Rico-Gray 1993; Koptur 1994; Kersch and Fonseca 2005; Goitia and Jaffe 2009; Melo et al. 2010; Bixenmann, Coley and Kursar 2011",
1,Fabaceae,Inga,villosissima,,,Venezuela,,,Goitia and Jaffe 2009,
,Fabaceae,Lablab,sp. ,,,,stipules,,Zimmermann 1932; McKey 1989,
1,Fabaceae,Lablab,vulgaris,,,,stipules and stipels,,Lersten and Brubaker 1987,
1,Fabaceae,Leonardoxa,africana, ,tree,African rainforest, ,Gaume et al. 1998,Gaume et al. 1998, 
,Fabaceae,Leonardoxa,spp., ,tree,Africa,leaf, ,Elias 1980; McKey 1989,McKey unpublished observations of several species
1,Fabaceae,Leucaena,esculenta, , ,Mexico,leaf,Moya-Raygoza and Larsen 2001,Moya-Ragoza and Larsen 2001, 
1,Fabaceae,Leucaena,leucocephala, , , ,leaf apex; petiole, ,"Bhattacharyya and Maheshwari 1971; Keeler 1985; Pascal et al. 2000; So, 2004; Lach et al. 2010", 
1,Fabaceae,Leucaena,multicapitula, ,tree,Panama,petiole, ,Croat 1978, 
1,Fabaceae,Leucaena,retusa, , ,"Texas, USA", , ,"Deuth and Keeler unpub, live plant", 
 ,Fabaceae,Leucaena,sp., , , ,leaf, ,Delpino in Zimmermann 1932; Lewis and Elias 1981, 
1,Fabaceae,Libidibia,ferrea, , ,Brazil dry forest, ,Photo in Melo et al. 2010,"Melo et al., 2010", 
1,Fabaceae,Lotus,sp., , , , , ,McKey 1989, 
1,Fabaceae,Lupinus,sp., , ,"Arizona, USA", , ,"Keeler, unpub.", 
1,Fabaceae,Lysiloma,latisiliqua, , , ,"petiole, rachis", ,Keeler unpub. from herbarium specimen; Pascal et al. 2000, 
1,Fabaceae,Lysiloma,sabicu,horseflesh, ,Bahamas,rachis, ,Koptur et al. 2010, 
 ,Fabaceae,Lysiloma,sp., , ,Mexico,leaf,Moya-Raygoza and Larsen 2001,Delpino in Zimmermann 1932; Moya-Raygoza and Larsen 2001, 
1,Fabaceae,Lysiloma,thornberi, , , , , ,"Keeler and Deuth, unpub. live plant", 
1,Fabaceae,Macrolobium,sp., , , , , ,Koptur 1992, 
1,Fabaceae,Macroptilium,erythroloma, , , , , ,Drewes 1998,pictures Drewes 1998
1,Fabaceae,Mariosousa,acatlensis, ,tree,Central America,petiole,,"Keeler, unpub.",
1,Fabaceae,Mariosousa,centralis, ,tree,"Central America, Mexico",petiole, ,Miller 2008,syn. Acacia centralis. Senegalia centralis
1,Fabaceae,Mariosousa,compacta, ,shrub,Mexico,petiole, ,Miller 2008,syn. Acacia compacta Senegalia compacta
1,Fabaceae,Mariosousa,coulteri, ,shrub,Mexico,petiole, ,Keeler unpub from herbarium specimen; Miller 2008,"syn. Acacia coulteri, Senegalia coulteri"
1,Fabaceae,Mariosousa,dolichostachya, ,tree,Guatemala,petiole, ,Keeler unpub.; Miller 2008,"syn Acacia dolichostachys, Senegalia dolichostachys"
1,Fabaceae,Mariosousa,durangensis, ,"shrub, sm. tree",Mexico,"petiole; sessile, flattened", ,Miller 2008,"syn. Acacia durangensis, Senegalia durangesis"
1,Fabaceae,Mariosousa,mammifera, ,shrub,Mexico,petiole, ,Miller 2008,"syn. Acacia mammifera, Senegalia mammifera"
1,Fabaceae,Mariosousa,millefolia, ,shrub,Mexico,petiole, ,Miller 2008,"syn. Acacia millefolia, Senegalia millefolia"
1,Fabaceae,Mariosousa,ruselliana, ,shrub,Mexico,petiole, ,Miller 2008,syn. Acacia russelliana Senegalia russelliana
1,Fabaceae,Mariosousa,salazarii, ,tree,Mexico,petiole, ,Miller 2008,"syn. Acacia salazarii, Senegalia salazarii"
1,Fabaceae,Mariosousa,sericea, ,shrub,Mexico,petiole, ,Miller 2008,"syn. Acacia sericea, Senegalia sericea"
1,Fabaceae,Mariosousa,usumacintensis, ,tree,"Belize, Guatemala,Mexico",petiole, ,Miller 2008.,syn. Acacia usumacintensis
1,Fabaceae,Mariosousa,willardiana, ,shrub,Mexico,petiole, ,Keeler unpub.; Miller 2008,syn. Acacia willardiana
1,Fabaceae,Microlobius,foetidus, , , ,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,colombiana, , ,Amazon,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,guilandinae, ,vine,"French Guinea, Brazil",petiole, ,Barneby 1985; Pascal et al. 2000; Simon et al. 2011,syn Acacia guilandinae
1,Fabaceae,Mimosa,irrigua, , ,northeast Brazil,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,lepidophora, , ,northeast Brazil,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,myriadena, ,shrub,French Guiana, ,Hossaert-Mckey et al. 2001,Hossaert-McKey et al. 2001; Simon et al. 2011, 
1,Fabaceae,Mimosa,nothacacia, , ,Andes,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,pithecolobioides, , ,Central Brazil,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,revoluta, , ,Andes,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,rufescens, , ,Amazon,petiole, ,Simon et al. 2011, 
 ,Fabaceae,Mimosa,sp., , , , ,,Delpino in Zimmermann 1932,
1,Fabaceae,Mimosa,townsendii, , ,Andes,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,watsonii, , ,Mesoamerica and Caribbean,petiole, ,Simon et al. 2011, 
1,Fabaceae,Mimosa,xanthocentra, , ,Brazil,rachis, ,Oliviera and Pie 1998, 
1,Fabaceae,Mimozyganthus,sp., , , ,rachis of leaf, ,Elias 1981, 
1,Fabaceae,Momoschisma,sp., , , ,leaf, ,Lewis and Elias 1981, 
1,Fabaceae,Monoptera,angustifolia, ,tree,Brazil,petiole, ,Barneby and Grimes 1984a, 
1,Fabaceae,Monoptera,uaucu, ,tree,Amazon,petiole, ,Barneby and Grimes 1984a, 
1,Fabaceae,Mucuna,gigantea, ,vine,Australia,petioles, ,Blüthgen&Reifenrath 2003, 
1,Fabaceae,Mucuna,pruriens, ,herb,Asia,stipule, ,Lersten and Brubaker 1987; Liu and Chen 2008,photo in Lersten and Brubaker 1987
1,Fabaceae,Neptunia,plena, , , , , ,Zimmermann 1932; Melo et al. 2010,photo in Melo et al. 2010
 ,Fabaceae,Neptunia,sp., , , ,leaf, ,Lewis and Elias 1981, 
1,Fabaceae,Newtonia,sp., , , ,leaf, ,Lewis and Elias 1981, 
1,Fabaceae,Parapiptadenia,aff. zehntneri, , ,Brazil dry forest, , ,Melo et al. 2010, 
1,Fabaceae,Parapiptadenia,excelsa, , , ,petiole, ,Smon et al. 2011, 
1,Fabaceae,Parapiptadenia,sp., , , ,leaf, ,Lewis and Elias 1981, 
1,Fabaceae,Parapiptadenia,zehntneri, , ,Brazil dry forest, , ,Melo et al. 2010, 
1,Fabaceae,Parkia,auriculata, ,shrub,Amazon,between paired leaflets, ,Keeler unpub. from herbarium specimen, 
1,Fabaceae,Parkia,bicolor, ,tree,West Africa,single gland just above petiole, ,Hopkins 1983, 
1,Fabaceae,Parkia,biglobosa, ,tree,West Africa,single gland on petiole, ,Hopkins 1983, 
1,Fabaceae,Parkia,decussata, ,tree,Amazon,between paired leaflets, ,Keeler unpub. from herbarium specimen, 
1,Fabaceae,Parkia,discolor, ,tree,Mexico,between paired leaflets, ,Keeler unpub. from herbarium specimen, 
1,Fabaceae,Parkia,filicoidea, , ,central tropical Africa,double or two-lobed gland betw 1st pr leaflets, ,Hopkins 1983, 
1,Fabaceae,Parkia,javanica, , , ,petiole, ,Keeler unpub. from herbarium specimen, 
