Species,introduced,native,num_introduced,total_area_introduced,total_area_native,lat_native,tribe,genus,subfamily,tribe_ncbi,fixer,abs_lat_native,woody,annual,uses_num_uses
Mimosa_schleidenii,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_sensibilis,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_sensitiva,0,1,0,0,9.38E+12,-1.82673112,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,1.82673112,1,0,1
Mimosa_setuligera,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_skinneri,0,1,0,0,8.47E+12,-10.77227947,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,10.77227947,0,0.033333333,0
Mimosa_somnians,0,1,0,0,1.58E+13,6.15014585,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,6.15014585,1,0,1
Mimosa_strigillosa,0,1,0,0,1.36E+12,31.39200258,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,31.39200258,0,0,0
Mimosa_tenuiflora,0,1,0,0,1.10E+13,8.80336654,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,8.80336654,1,0,2
Mimosa_tequilana,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_tricephala,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_ulbrichiana,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_uliginosa,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_ursina,0,1,0,0,1.28E+11,12.839712,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,12.839712,0,1,0
Mimosa_velloziana,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,1,0,0
Mimosa_verrucosa,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_xanthocentra,0,0,0,0,0,NA,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,NA,0.878787879,0.033333333,0
Mimosa_zimapanensis,0,1,0,0,66275824795,19.13108596,Mimoseae,Mimosa,Caesalpinioideae,Mimoseae,1,19.13108596,0.878787879,0,0
Mimozyganthus_carinatus,0,1,0,0,5.23E+11,-30.83563357,Mimozygantheae,Mimozyganthus,Caesalpinioideae,Mimozygantheae,1,30.83563357,1,0,1
Mirbelia_dilatata,0,1,0,0,2.53E+12,-25.46607155,Mirbelieae,Mirbelia,Papilionoideae,Mirbelieae,1,25.46607155,1,0,0
Mirbelia_floribunda,0,1,0,0,2.53E+12,-25.46607155,Mirbelieae,Mirbelia,Papilionoideae,Mirbelieae,1,25.46607155,1,0,0
Mirbelia_ovata,0,1,0,0,2.53E+12,-25.46607155,Mirbelieae,Mirbelia,Papilionoideae,Mirbelieae,1,25.46607155,1,0,0
Mirbelia_oxylobioides,0,1,0,0,1.03E+12,-33.25653662,Mirbelieae,Mirbelia,Papilionoideae,Mirbelieae,1,33.25653662,1,0,0
Mirbelia_pungens,0,1,0,0,2.76E+12,-26.80239184,Mirbelieae,Mirbelia,Papilionoideae,Mirbelieae,1,26.80239184,1,0,0
Mirbelia_ramulosa,0,1,0,0,3.88E+12,-23.4204532,Mirbelieae,Mirbelia,Papilionoideae,Mirbelieae,1,23.4204532,1,0,0
Mirbelia_spinosa,0,1,0,0,2.53E+12,-25.46607155,Mirbelieae,Mirbelia,Papilionoideae,Mirbelieae,1,25.46607155,1,0,0
Moldenhawera_floribunda,0,0,0,0,0,NA,Caesalpinieae,Moldenhawera,Caesalpinioideae,Caesalpinieae,1,NA,0.988764045,0,0
Monopteryx_inpae,0,0,0,0,0,NA,Sophoreae,Monopteryx,Papilionoideae,Dipterygeae,0,NA,1,0,0
Mora_excelsa,0,1,0,0,1.27E+12,8.42997176,Caesalpinieae,Mora,Caesalpinioideae,Caesalpinieae,0,8.42997176,1,0,1
Mora_gonggrijpii,0,1,0,0,1.27E+12,6.39157924,Caesalpinieae,Mora,Caesalpinioideae,Caesalpinieae,0,6.39157924,1,0,1
Mora_paraensis,0,1,0,0,3.17E+12,-3.44565984,Caesalpinieae,Mora,Caesalpinioideae,Caesalpinieae,0,3.44565984,1,0,1
Moullava_spicata,1,1,3,3.06E+12,4.78E+12,7.95277787,Caesalpinieae,Moullava,Caesalpinioideae,Caesalpinieae,0,7.95277787,1,0,3
Mucuna_birdwoodiana,0,1,0,0,1.36E+12,25.20819211,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,25.20819211,1,0,0
Mucuna_bracteata,0,1,0,0,2.72E+12,21.41090381,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,21.41090381,1,0,1
Mucuna_coriacea,0,1,0,0,8.23E+12,-16.84566487,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,16.84566487,1,0,0
Mucuna_diabolica,0,1,0,0,2.53E+12,-25.46607155,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,25.46607155,1,0,0
Mucuna_gigantea,0,1,0,0,3.57E+13,-0.38336139,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,0.38336139,1,0,1
Mucuna_hainanensis,0,1,0,0,2.49E+12,17.92036477,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,17.92036477,1,0,0
Mucuna_monosperma,0,1,0,0,2.89E+12,19.18169247,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,19.18169247,1,0,0
Mucuna_nigricans,0,1,0,0,3.21E+12,21.93993429,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,21.93993429,1,0,0
Mucuna_novo-guineensis,1,1,3,87662689651,3.00E+12,-2.78119951,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,2.78119951,1,0,1
Mucuna_rostrata,0,0,0,0,0,NA,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,NA,1,0,0
Mucuna_sempervirens,1,1,1,3.71E+11,5.93E+12,24.54347409,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,24.54347409,1,0,1
Mucuna_urens,0,1,0,0,1.08E+13,10.50012847,Phaseoleae,Mucuna,Papilionoideae,Phaseoleae,1,10.50012847,1,0,0
Muelleranthus_trifoliolatus,0,1,0,0,6.41E+12,-24.36798012,Bossiaeeae,Muelleranthus,Papilionoideae,Bossiaeeae,1,24.36798012,0,0,0
Mundulea_sericea,1,1,2,2.12E+12,2.07E+13,3.32137047,Millettieae,Mundulea,Papilionoideae,Millettieae,1,3.32137047,1,0,3
Myrocarpus_fastigiatus,0,0,0,0,0,NA,Sophoreae,Myrocarpus,Papilionoideae,Amburaneae,0,NA,1,0,2
Myrocarpus_leprosus,0,0,0,0,0,NA,Sophoreae,Myrocarpus,Papilionoideae,Amburaneae,0,NA,1,0,0
Myroxylon_peruiferum,0,1,0,0,1.50E+13,-6.77613022,Sophoreae,Myroxylon,Papilionoideae,Amburaneae,0,6.77613022,1,0,0
Nemcia_leakeana,0,1,0,0,2.53E+12,-25.46607155,Mirbelieae,Nemcia,Papilionoideae,Mirbelieae,1,25.46607155,1,0,0
Neorautanenia_amboensis,0,1,0,0,5.23E+12,-22.8592017,Phaseoleae,Neorautanenia,Papilionoideae,Phaseoleae,1,22.8592017,0,0,0
Neorautanenia_ficifolia,0,1,0,0,1.14E+12,-25.3663001,Phaseoleae,Neorautanenia,Papilionoideae,Phaseoleae,1,25.3663001,0,0,0
Neorautanenia_mitis,0,1,0,0,1.51E+13,5.67464587,Phaseoleae,Neorautanenia,Papilionoideae,Phaseoleae,1,5.67464587,0,0,2
Neorudolphia_volubilis,0,0,0,0,0,NA,Phaseoleae,Neorudolphia,Papilionoideae,Phaseoleae,1,NA,0.462427746,0.049853372,0
Neptunia_gracilis,1,1,3,7.69E+11,8.53E+12,-11.68277057,Mimoseae,Neptunia,Caesalpinioideae,Mimoseae,1,11.68277057,1,0,1
Neptunia_lutea,0,1,0,0,1.38E+12,32.60307395,Mimoseae,Neptunia,Caesalpinioideae,Mimoseae,1,32.60307395,0,0,0
Neptunia_monosperma,0,1,0,0,5.61E+12,-23.16077529,Mimoseae,Neptunia,Caesalpinioideae,Mimoseae,1,23.16077529,0,0,0
Neptunia_oleracea,1,1,1,2055545262,3.47E+13,8.17614923,Mimoseae,Neptunia,Caesalpinioideae,Mimoseae,1,8.17614923,0,0,2
Neptunia_plena,1,1,9,4.45E+12,6.70E+12,11.89659651,Mimoseae,Neptunia,Caesalpinioideae,Mimoseae,1,11.89659651,1,0,1
Neptunia_pubescens,0,1,0,0,1.83E+12,19.15791531,Mimoseae,Neptunia,Caesalpinioideae,Mimoseae,1,19.15791531,0,0,0
Newtonia_buchananii,0,1,0,0,7.87E+12,-1.26002396,Mimoseae,Newtonia,Caesalpinioideae,Mimoseae,0,1.26002396,1,0,1
Nissolia_fruticosa,0,1,0,0,6.85E+12,-1.77677441,Aeschynomeneae,Nissolia,Papilionoideae,Dalbergieae,0,1.77677441,1,0,0
Nissolia_schottii,0,1,0,0,2.94E+11,34.29669616,Aeschynomeneae,Nissolia,Papilionoideae,Dalbergieae,0,34.29669616,1,0,0
Notospartium_glabrescens,0,1,0,0,1.53E+11,-44.02210596,Carmichaelieae,Notospartium,Papilionoideae,Carmichaelieae,1,44.02210596,1,0,0
Ohwia_caudata,0,1,0,0,1.06E+13,19.38273423,Desmodieae,Ohwia,Papilionoideae,Desmodieae,1,19.38273423,1,0,2
Olneya_tesota,0,1,0,0,7.68E+11,27.58193304,Robinieae,Olneya,Papilionoideae,Robinieae,1,27.58193304,1,0,0
Onobrychis_arenaria,0,1,0,0,4.78E+12,43.70029865,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,43.70029865,0,0,0
Onobrychis_biebersteinii,0,1,0,0,4.92E+12,48.41342464,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,48.41342464,0,0,2
Onobrychis_chorassanica,0,1,0,0,6.25E+12,41.75200758,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,41.75200758,0,0,1
Onobrychis_conferta,0,1,0,0,3.91E+12,36.42295072,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,36.42295072,0,0,0
Onobrychis_cornuta,0,1,0,0,1.00E+13,40.90555337,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,40.90555337,1,0,2
Onobrychis_cyri,0,1,0,0,4.92E+12,48.41342464,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,48.41342464,0,0,1
Onobrychis_dealbata,0,1,0,0,1.44E+12,31.59776263,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,31.59776263,0,0,0
Onobrychis_grandis,0,1,0,0,4.15E+12,43.09149457,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,43.09149457,0,0,2
Onobrychis_humilis,0,1,0,0,9.85E+11,36.08495238,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,36.08495238,0,0,0
Onobrychis_hypargyrea,0,1,0,0,1.59E+12,40.2567554,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,40.2567554,0,0,0
Onobrychis_kabylica,0,1,0,0,2.88E+12,29.03705996,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,29.03705996,0,0,0
Onobrychis_megalobotrys,0,1,0,0,4.72E+11,39.12222048,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,39.12222048,0,0,0
Onobrychis_micrantha,0,1,0,0,7.04E+12,35.55431494,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,35.55431494,0,1,1
Onobrychis_pallasii,0,1,0,0,25627653326,45.27482524,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,45.27482524,0,0,1
Onobrychis_petraea,0,1,0,0,4.92E+12,48.41342464,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,48.41342464,0,0,1
Onobrychis_transcaucasica,0,1,0,0,2.51E+12,40.11503091,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,40.11503091,0,0,2
Onobrychis_viciifolia,1,1,21,3.34E+13,1.89E+12,46.66104323,Hedysareae,Onobrychis,Papilionoideae,Hedysareae,1,46.66104323,0,0,2
Ononis_alba,0,1,0,0,3.15E+12,37.55113416,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,37.55113416,0,1,0
Ononis_alopecuroides,1,1,1,5.39E+11,3.96E+12,36.68454352,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,36.68454352,0,1,0
Ononis_antennata,0,1,0,0,2.72E+12,28.73118401,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,28.73118401,0,1,0
Ononis_cristata,0,1,0,0,4.00E+12,36.24247395,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,36.24247395,0,0,0
Ononis_euphrasiifolia,0,1,0,0,3.21E+12,34.56156123,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,34.56156123,0,1,0
Ononis_fruticosa,0,1,0,0,3.75E+12,36.27001274,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,36.27001274,1,0,0
Ononis_mitissima,0,1,0,0,7.17E+12,36.34145256,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,36.34145256,0,1,0
Ononis_natrix,1,1,1,9.37E+12,1.07E+13,36.93878911,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,36.93878911,1,0,1
Ononis_pusilla,1,1,1,30640694666,1.33E+13,41.27155338,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,41.27155338,1,0,1
Ononis_reclinata,0,1,0,0,1.50E+13,34.33469504,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,34.33469504,0,1,0
Ononis_rotundifolia,0,1,0,0,1.41E+12,44.09075458,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,44.09075458,1,0,0
Ononis_serrata,1,1,1,5.39E+11,1.17E+13,35.37832272,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,35.37832272,0,1,1
Ononis_spinosa,1,1,4,8.29E+12,2.82E+13,43.93164544,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,43.93164544,1,0,3
Ononis_subspicata,0,1,0,0,9.85E+11,36.08495238,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,36.08495238,0,1,0
Ononis_vaginalis,0,1,0,0,3.02E+12,29.74251309,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,29.74251309,1,0,0
Ononis_variegata,0,1,0,0,7.55E+12,37.53756053,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,37.53756053,0,1,0
Ononis_viscosa,0,1,0,0,1.31E+13,34.64616845,Trifolieae,Ononis,Papilionoideae,Trifolieae,1,34.64616845,0,1,0
Ophrestia_oblongifolia,0,1,0,0,2.67E+12,-25.48651667,Phaseoleae,Ophrestia,Papilionoideae,Phaseoleae,1,25.48651667,0,0,0
Ophrestia_radicosa,0,1,0,0,6.53E+12,-3.35552793,Phaseoleae,Ophrestia,Papilionoideae,Phaseoleae,1,3.35552793,0,0,0
Ophrestia_unifoliolata,0,1,0,0,4.44E+12,-10.35140343,Phaseoleae,Ophrestia,Papilionoideae,Phaseoleae,1,10.35140343,0,0,0
Ormocarpum_cochinchinense,1,1,1,36163456267,1.40E+13,7.54134555,Aeschynomeneae,Ormocarpum,Papilionoideae,Dalbergieae,1,7.54134555,1,0,5
Ormocarpum_kirkii,0,1,0,0,1.00E+13,-13.23042315,Aeschynomeneae,Ormocarpum,Papilionoideae,Dalbergieae,1,13.23042315,1,0,0
Ormocarpum_sennoides,1,1,1,2055545262,1.31E+13,8.42084974,Aeschynomeneae,Ormocarpum,Papilionoideae,Dalbergieae,1,8.42084974,1,0,0
Ormocarpum_trichocarpum,0,1,0,0,1.06E+13,-12.36080776,Aeschynomeneae,Ormocarpum,Papilionoideae,Dalbergieae,1,12.36080776,1,0,0
Ormosia_apiculata,0,1,0,0,2.37E+11,23.83116833,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,23.83116833,1,0,0
Ormosia_arborea,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_coarctata,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_coccinea,0,1,0,0,6.78E+12,2.93662495,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,2.93662495,1,0,0
Ormosia_costulata,0,1,0,0,3.72E+12,-4.04469661,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,4.04469661,1,0,0
Ormosia_coutinhoi,0,1,0,0,1.81E+12,0.46340659,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,0.46340659,1,0,0
Ormosia_discolor,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_emarginata,0,1,0,0,7.74E+11,21.08200526,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,21.08200526,1,0,0
Ormosia_excelsa,0,1,0,0,3.04E+12,-6.38165932,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,6.38165932,1,0,0
Ormosia_fastigiata,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_flava,0,1,0,0,2.01E+12,0.29572422,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,0.29572422,1,0,0
Ormosia_glauca,0,1,0,0,2.37E+11,26.49611034,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,26.49611034,1,0,0
Ormosia_grossa,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_henryi,0,1,0,0,2.86E+12,20.91981446,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,20.91981446,1,0,0
Ormosia_holerythra,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_hosiei,0,1,0,0,2.05E+12,31.85273476,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,31.85273476,1,0,0
Ormosia_krugii,0,1,0,0,87369927785,17.19296761,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,17.19296761,1,0,0
Ormosia_macrocalyx,0,1,0,0,2.54E+11,11.00127451,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,11.00127451,1,0,0
Ormosia_melanocarpa,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_monosperma,1,1,3,1.15E+11,9.20E+11,13.31996981,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,13.31996981,1,0,0
Ormosia_nitida,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_nobilis,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_pachycarpa,0,1,0,0,4.14E+11,23.18578164,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,23.18578164,1,0,0
Ormosia_paraensis,0,0,0,0,0,NA,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,NA,1,0,0
Ormosia_pinnata,0,1,0,0,1.29E+12,19.6304442,Sophoreae,Ormosia,Papilionoideae,Ormosieae,1,19.6304442,1,0,1
