Phy,Genus_name,Ecological Stratum,Exotic_status,bentity2_name,Notes
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Vanuatu,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Venezuela,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Veracruz,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Volcano Islands,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Wallis and Futuna,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Washington,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Wisconsin,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Yaeyama Islands,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Yemen,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Yucatan,
Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,Yunnan,
Hypoponera_punctatissima indifferens,Hypoponera,Epigaeic & Hypogaeic,Exotic,Madagascar,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Arunachal Pradesh,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Assam,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Austral Islands,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Bangladesh,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Borneo,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Chubu,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Chugoku,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Ethiopia,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Florida,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Hawaii,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Himachal Pradesh,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Hokkaido,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Hunan,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Ivory Coast,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Jammu & Kashmir,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Jeju Island,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Kanto,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Karnataka,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Kenya,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Kerala,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Kermadec Islands,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Kinki,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Kyushu,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Lesser Antilles,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Maharashtra,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Manipur,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Marquesas Islands,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Maryland,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Mizoram,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Myanmar,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,New Caledonia,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,New Guinea,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Norfolk Island,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Ohio,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Okinawa,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Orissa,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Philippines,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Punjab,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Samoan Islands,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Shaanxi,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Shandong,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Shikoku,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Sikkim,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Solomon Islands,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,South Africa,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,South Korea,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Sri Lanka,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Sudan,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Sumatra,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Taiwan,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Tanzania,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Texas,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Tohoku,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Uttar Pradesh,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Vanuatu,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Venezuela,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,Virginia,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,West Bengal,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Yaeyama Islands,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Zhejiang,
Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,Zimbabwe,
Hypoponera_trigona,Hypoponera,Epigaeic & Hypogaeic,Exotic,Easter Island,
Hypoponera_trigona,Hypoponera,Epigaeic & Hypogaeic,Intercepted,USA,
Hypoponera_zwaluwenburgi,Hypoponera,Epigaeic & Hypogaeic,Exotic,Hawaii,
Iridomyrmex_anceps,Iridomyrmex,Epigaeic,Exotic,Iran,
